"","Species_all","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Clusters"
"178","Aster vestitus","Aster vestitus","Non-syrphids-diptera","5_1_fang_2008_china.csv",13,-0.349274351421204,"Asterales","Asteraceae","Aster","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","1","1","80","80","15","5","75","herb","perennial","0.95","Hermaphrodite","self_incompatible","none",-0.223370592702446,"Capitulum","actinomorphic",-0.234199654209044,-0.16881726021662,0.870084704148707,3.21351522043016,0.244779620973307,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.310854223672061,3
"179","Aster yunnanensis","Aster yunnanensis","Lepidoptera","5_1_fang_2008_china.csv",7,-0.464407277004702,"Asterales","Asteraceae","Aster","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","5","1","62.5","62.5","9.1","5","75","herb","perennial","0.52500000000000002","Hermaphrodite","self_incompatible","none",-0.20413282486311,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.477105909088154,2.34060468483695,-0.10845768142312,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.434077170036074,3
"180","Aster yunnanensis","Aster yunnanensis","Bee","5_1_fang_2008_china.csv",10,-0.406840814212953,"Asterales","Asteraceae","Aster","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","5","1","62.5","62.5","9.1","5","75","herb","perennial","0.52500000000000002","Hermaphrodite","self_incompatible","none",-0.20413282486311,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.477105909088154,2.34060468483695,-0.10845768142312,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.434077170036074,3
"181","Aster yunnanensis","Aster yunnanensis","Syrphids","5_1_fang_2008_china.csv",8,-0.445218456074119,"Asterales","Asteraceae","Aster","hermaphrodite","self_incompatible","none","qualitative","NA","capitulum","actinomorphic","5","1","62.5","62.5","9.1","5","75","herb","perennial","0.52500000000000002","Hermaphrodite","self_incompatible","none",-0.20413282486311,"Capitulum","actinomorphic",-0.233698127040297,-0.16881726021662,0.477105909088154,2.34060468483695,-0.10845768142312,-0.169502041228547,-0.0847157502624579,"herb","Perennial",-0.434077170036074,3
"182","Astragalus alpinus","Astragalus alpinus","Bee","4_1_elberling_sweeden_1999.csv",3,-0.368182387245141,"Fabales","Fabaceae","Astragalus","hermaphrodite","self_incompatible","none","quantitative","0","tube","zygomorphic","120","15","24","9","12","12","7","herb","perennial","0.14000000000000001","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.219279220938812,-0.133862834708536,-0.387447440045062,-0.328007523976584,0.0651674333141071,0.602920281504853,-0.125376051601872,"herb","Perennial",-0.545702662624651,5
"183","Astragalus alpinus","Astragalus alpinus","Lepidoptera","4_1_elberling_sweeden_1999.csv",1,-0.559354011391656,"Fabales","Fabaceae","Astragalus","hermaphrodite","self_incompatible","none","quantitative","0","tube","zygomorphic","120","15","24","9","12","12","7","herb","perennial","0.14000000000000001","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.219279220938812,-0.133862834708536,-0.387447440045062,-0.328007523976584,0.0651674333141071,0.602920281504853,-0.125376051601872,"herb","Perennial",-0.545702662624651,5
"184","Astragalus alpinus","Astragalus alpinus","Non-syrphids-diptera","4_1_elberling_sweeden_1999.csv",1,-0.559354011391656,"Fabales","Fabaceae","Astragalus","hermaphrodite","self_incompatible","none","quantitative","0","tube","zygomorphic","120","15","24","9","12","12","7","herb","perennial","0.14000000000000001","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Tube","zygomorphic",-0.219279220938812,-0.133862834708536,-0.387447440045062,-0.328007523976584,0.0651674333141071,0.602920281504853,-0.125376051601872,"herb","Perennial",-0.545702662624651,5
"185","Astragalus pullus","Astragalus pullus","Bee","5_1_fang_2008_china.csv",71,0.763677262552613,"Fabales","Fabaceae","Astragalus","hermaphrodite","self_incompatible","none","qualitative","NA","tube","zygomorphic","120","20","30","5","10","10","16","shrub","perennial","0.15","Hermaphrodite","self_incompatible","none",0.353428270343393,"Tube","zygomorphic",-0.219279220938812,-0.121379111312792,-0.252711853167158,-0.527529932112175,-0.0545740251253596,0.38222818929531,-0.119994541130479,"shrub","Perennial",-0.542803299180792,5
"186","Atamisquea emarginata","Capparis atamisquea","Non-syrphids-diptera","15_3_peralta_2006_mendoza_site_3.csv",1,-0.436453932801032,"Brassicales","Capparaceae","Atamisquea","hermaphrodite","self_incompatible","none","quantitative","3.5","dish","zygomorphic","10000","6","40","13","NA","6","23","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.902857779649802,"Open","zygomorphic",1.01949288586701,-0.156333536820876,-0.0281525417039849,-0.128485115840993,-0.263359661571876,-0.0591559951237757,-0.115808921874951,"shrub","Perennial",0.718419798897934,5
"187","Atamisquea emarginata","Capparis atamisquea","Syrphids","15_3_peralta_2006_mendoza_site_3.csv",6,-0.402137519913357,"Brassicales","Capparaceae","Atamisquea","hermaphrodite","self_incompatible","none","quantitative","3.5","dish","zygomorphic","10000","6","40","13","NA","6","23","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.902857779649802,"Open","zygomorphic",1.01949288586701,-0.156333536820876,-0.0281525417039849,-0.128485115840993,-0.263359661571876,-0.0591559951237757,-0.115808921874951,"shrub","Perennial",0.718419798897934,5
"188","Atamisquea emarginata","Capparis atamisquea","Bee","15_3_peralta_2006_mendoza_site_3.csv",85,0.140061803711921,"Brassicales","Capparaceae","Atamisquea","hermaphrodite","self_incompatible","none","quantitative","3.5","dish","zygomorphic","10000","6","40","13","NA","6","23","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.902857779649802,"Open","zygomorphic",1.01949288586701,-0.156333536820876,-0.0281525417039849,-0.128485115840993,-0.263359661571876,-0.0591559951237757,-0.115808921874951,"shrub","Perennial",0.718419798897934,5
"189","Atamisquea emarginata","Capparis atamisquea","Lepidoptera","15_3_peralta_2006_mendoza_site_3.csv",5,-0.409000802490892,"Brassicales","Capparaceae","Atamisquea","hermaphrodite","self_incompatible","none","quantitative","3.5","dish","zygomorphic","10000","6","40","13","NA","6","23","shrub","perennial","4.5","Hermaphrodite","self_incompatible","none",-0.902857779649802,"Open","zygomorphic",1.01949288586701,-0.156333536820876,-0.0281525417039849,-0.128485115840993,-0.263359661571876,-0.0591559951237757,-0.115808921874951,"shrub","Perennial",0.718419798897934,5
"190","Ayenia tomentosa","Ayenia tomentosa","Bee","10_1_souza_2017_brazil_chaco.csv",1,-0.240130059757287,"Malvales","Malvaceae","Ayenia","hermaphrodite","self_incompatible","none","quantitative","0","bowl","actinomorphic","15","15","20","NA","NA","0.5","10","herb","perennial","0.55000000000000004","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Open","actinomorphic",-0.232444309118428,-0.133862834708536,-0.477271164630331,0.0848510486070928,-0.0438339066741969,-0.666059248700018,-0.123582214778074,"herb","Perennial",-0.426828761426426,3
"191","Ayenia tomentosa","Ayenia tomentosa","Non-syrphids-diptera","10_1_souza_2017_brazil_chaco.csv",2,-0.235028875482575,"Malvales","Malvaceae","Ayenia","hermaphrodite","self_incompatible","none","quantitative","0","bowl","actinomorphic","15","15","20","NA","NA","0.5","10","herb","perennial","0.55000000000000004","Hermaphrodite","self_incompatible","none",-1.11276124921035,"Open","actinomorphic",-0.232444309118428,-0.133862834708536,-0.477271164630331,0.0848510486070928,-0.0438339066741969,-0.666059248700018,-0.123582214778074,"herb","Perennial",-0.426828761426426,3
"192","Azorina vidalii","Azorina vidalii","Bee","8_1_olesen_2002_azores.csv",196,1.98731413712891,"Asterales","Campanulaceae","Azorina","hermaphrodite","self_compatible","none","qualitative","NA","campanulate","actinomorphic","50","12","50","11","24","15",NA,"shrub","perennial","1.2","Hermaphrodite","self_compatible","none",-0.0375313282685426,"Campanulate","actinomorphic",-0.22805594639189,-0.141353068745983,0.196406769759188,-0.228246319908788,0.783616183950907,0.933958419819167,0.0728236479644592,"shrub","Perennial",-0.238370137575582,1
"193","Azorina vidalii","Azorina vidalii","Non-syrphids-diptera","8_1_olesen_2002_azores.csv",87,0.441704141074317,"Asterales","Campanulaceae","Azorina","hermaphrodite","self_compatible","none","qualitative","NA","campanulate","actinomorphic","50","12","50","11","24","15",NA,"shrub","perennial","1.2","Hermaphrodite","self_compatible","none",-0.0375313282685426,"Campanulate","actinomorphic",-0.22805594639189,-0.141353068745983,0.196406769759188,-0.228246319908788,0.783616183950907,0.933958419819167,0.0728236479644592,"shrub","Perennial",-0.238370137575582,1
"194","Azorina vidalii","Azorina vidalii","Lepidoptera","8_1_olesen_2002_azores.csv",9,-0.664328700139061,"Asterales","Campanulaceae","Azorina","hermaphrodite","self_compatible","none","qualitative","NA","campanulate","actinomorphic","50","12","50","11","24","15",NA,"shrub","perennial","1.2","Hermaphrodite","self_compatible","none",-0.0375313282685426,"Campanulate","actinomorphic",-0.22805594639189,-0.141353068745983,0.196406769759188,-0.228246319908788,0.783616183950907,0.933958419819167,0.0728236479644592,"shrub","Perennial",-0.238370137575582,1
"195","Azorina vidalii","Azorina vidalii","Non-bee-Hymenoptera","8_1_olesen_2002_azores.csv",37,-0.2672912699599,"Asterales","Campanulaceae","Azorina","hermaphrodite","self_compatible","none","qualitative","NA","campanulate","actinomorphic","50","12","50","11","24","15",NA,"shrub","perennial","1.2","Hermaphrodite","self_compatible","none",-0.0375313282685426,"Campanulate","actinomorphic",-0.22805594639189,-0.141353068745983,0.196406769759188,-0.228246319908788,0.783616183950907,0.933958419819167,0.0728236479644592,"shrub","Perennial",-0.238370137575582,1
"196","Badula insularis","Badula insularis","Bee","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.474915667251116,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"197","Badula insularis","Badula insularis","Coleoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",3,-0.493460877955607,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"198","Badula insularis","Badula insularis","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",6,-0.28979013855681,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"199","Badula insularis","Badula insularis","Non-bee-Hymenoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",6,-0.376123893509064,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"200","Badula insularis","Badula insularis","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",13,-0.0306143983847827,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"201","Badula insularis","Badula insularis","Lepidoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.474915667251116,"Ericales","Primulaceae","Badula","hermaphrodite","NA","NA","NA","NA","NA","NA","300","30","30","NA","NA","0.1","4","tree","perennial","3.5","Hermaphrodite","self_compatible","none",-0.275649553892211,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.333655197218605,-0.393314149890178,-0.710197667141927,-0.12716988842567,"tree","Perennial",0.42848345451202,1
"202","Badula platyphylla","Badula platiphylla","Non-bee-Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",16,0.0804609188318006,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"203","Badula platyphylla","Badula platiphylla","Non-bee-Hymenoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",6,-0.376123893509064,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"204","Badula platyphylla","Badula platiphylla","Coleoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.474915667251116,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"205","Badula platyphylla","Badula platiphylla","Coleoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",23,0.288785685021346,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"206","Badula platyphylla","Badula platiphylla","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",6,-0.28979013855681,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"207","Badula platyphylla","Badula platiphylla","Non-syrphids-diptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",3,-0.493460877955607,"Ericales","Primulaceae","Badula","NA","NA","NA","NA","NA","NA","actinomorphic","300","30","30","NA","NA","0.1","4","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.184475201790316,"Open","actinomorphic",-0.196710498345184,-0.0964116645213036,-0.252711853167158,-0.307091989632846,-0.389149850703357,-0.710197667141927,-0.12716988842567,"shrub","Perennial",-0.151389234259808,1
"208","Baeckea gunniana","Baeckia gunniana","Non-syrphids-diptera","6_1_inouye_1988_australia.csv",33,0.656964521087054,"Myrtales","Myrtaceae","Baeckea","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","1500","15","35","4.5","1.3","0.6","19","shrub","perennial","0.75","Hermaphrodite","self_compatible","none",-0.0114806026683185,"Open","actinomorphic",-0.0462523477209949,-0.133862834708536,-0.140432197435571,-0.552470233129124,-0.57544936933704,-0.655024644089541,-0.118200704306681,"shrub","Perennial",-0.368841492549244,1
"209","Baeckea gunniana","Baeckia gunniana","Bee","6_1_inouye_1988_australia.csv",1,-0.541321143527723,"Myrtales","Myrtaceae","Baeckea","hermaphrodite","self_compatible","NA","NA","NA","bowl","actinomorphic","1500","15","35","4.5","1.3","0.6","19","shrub","perennial","0.75","Hermaphrodite","self_compatible","none",-0.0114806026683185,"Open","actinomorphic",-0.0462523477209949,-0.133862834708536,-0.140432197435571,-0.552470233129124,-0.57544936933704,-0.655024644089541,-0.118200704306681,"shrub","Perennial",-0.368841492549244,1
"210","Bakerella hoyifolia","Bakerella hoyifolia","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.474915667251116,"Santalales","Loranthaceae","Bakerella","hermaphrodite","self_compatible","medium","qualitative","NA","tube","actinomorphic","NA","40","50","4.0999999999999996","24.5","25","8","herb","perennial","0.75","Hermaphrodite","self_compatible","medium",0.268393281738685,"Tube","actinomorphic",-0.109416980789588,-0.0714442177298152,0.196406769759188,-0.572422473942683,0.813551548560774,2.03741888086688,-0.124778105993939,"herb","Perennial",-0.368841492549244,5
"211","Bakerella hoyifolia","Bakerella hoyifolia","Non-bee-Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",10,-0.141689715601366,"Santalales","Loranthaceae","Bakerella","hermaphrodite","self_compatible","medium","qualitative","NA","tube","actinomorphic","NA","40","50","4.0999999999999996","24.5","25","8","herb","perennial","0.75","Hermaphrodite","self_compatible","medium",0.268393281738685,"Tube","actinomorphic",-0.109416980789588,-0.0714442177298152,0.196406769759188,-0.572422473942683,0.813551548560774,2.03741888086688,-0.124778105993939,"herb","Perennial",-0.368841492549244,5
"212","Bakerella hoyifolia","Bakerella hoyifolia","Bee","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.437890561512255,"Santalales","Loranthaceae","Bakerella","hermaphrodite","self_compatible","medium","qualitative","NA","tube","actinomorphic","NA","40","50","4.0999999999999996","24.5","25","8","herb","perennial","0.75","Hermaphrodite","self_compatible","medium",0.268393281738685,"Tube","actinomorphic",-0.109416980789588,-0.0714442177298152,0.196406769759188,-0.572422473942683,0.813551548560774,2.03741888086688,-0.124778105993939,"herb","Perennial",-0.368841492549244,5
"213","Bartsia alpina","Bartsia alpina","Bee","4_1_elberling_sweeden_1999.csv",1,-0.559354011391656,"Lamiales","Orobanchaceae","Bartsia","hermaphrodite","self_compatible","none","qualitative","NA","tube","zygomorphic","10","10","35","5","17.5","17","94","herb","perennial","0.23","Hermaphrodite","self_compatible","none",0.599432660496584,"Tube","zygomorphic",-0.233071218079363,-0.14634655810428,-0.140432197435571,-0.527529932112175,0.39445644402264,1.15465051202871,-0.0733547837117392,"herb","Perennial",-0.519608391629919,5
"214","Bertiera zaluzania","Bertiera zaluzania","Lepidoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",3,-0.493460877955607,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"215","Bertiera zaluzania","Bertiera zaluzania","Syrphids","14_1_kaiser-bunbury_2010_mauritius_control.csv",6,-0.376123893509064,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"216","Bertiera zaluzania","Bertiera zaluzania","Bee","14_2_kaiser-bunbury_2010_mauritius_restored.csv",23,0.339636659003828,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"217","Bertiera zaluzania","Bertiera zaluzania","Non-syrphids-diptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",9,-0.258786909062521,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"218","Bertiera zaluzania","Bertiera zaluzania","Non-bee-Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",10,-0.141689715601366,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"219","Bertiera zaluzania","Bertiera zaluzania","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",8,-0.215739927079088,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"220","Bertiera zaluzania","Bertiera zaluzania","Bee","14_1_kaiser-bunbury_2010_mauritius_control.csv",71,2.16617743616603,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"221","Bertiera zaluzania","Bertiera zaluzania","Non-bee-Hymenoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",35,0.758133622807517,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"222","Bertiera zaluzania","Bertiera zaluzania","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",4,-0.363840350034533,"Gentianales","Rubiaceae","Bertiera","dioecious","dioecious","none","quantitative","0","tube","actinomorphic","NA","50","75","15","15","15","100","shrub","perennial","1","Dioecious","dioecious","none",-1.11276124921035,"Tube","actinomorphic",0.3266734231837,-0.0464767709383269,0.757805048417121,-0.0287239117731974,0.244779620973307,0.933958419819167,-0.0697671100641439,"shrub","Perennial",-0.296357406452765,4
"223","Beta vulgaris","Beta maritima","Non-syrphids-diptera","8_1_olesen_2002_azores.csv",8,-0.678508608359745,"Caryophyllales","Chenopodiaceae","Beta","gynodioecious","partially_self_compatible","low","qualitative","NA","tube","actinomorphic","150","150","10","2.5","4","2.0099999999999998","1","herb","perennial","0.5","Dioecious","partially_self_compatible","low",0.0400172801464479,"Tube","actinomorphic",-0.215517767173207,0.203197696976557,-0.701830476093504,-0.652231437196919,-0.41379840044376,-0.499436719081814,-0.128963725249467,"herb","Perennial",-0.441325578645722,1
"224","Bistorta macrophylla","Polygonum macrophyllum","Bee","5_1_fang_2008_china.csv",23,-0.157386142115373,"Caryophyllales","Polygonaceae","Bistorta","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","500","100","12.5","1","2.75","6","1","herb","perennial","0.15","Hermaphrodite","self_compatible","none",0.262089683106215,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,-0.645690648227711,-0.727052340247766,-0.488636811968426,-0.0591559951237757,-0.128963725249467,"herb","Perennial",-0.542803299180792,2
"225","Bistorta macrophylla","Polygonum macrophyllum","Syrphids","5_1_fang_2008_china.csv",5,-0.502784918865868,"Caryophyllales","Polygonaceae","Bistorta","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","500","100","12.5","1","2.75","6","1","herb","perennial","0.15","Hermaphrodite","self_compatible","none",0.262089683106215,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,-0.645690648227711,-0.727052340247766,-0.488636811968426,-0.0591559951237757,-0.128963725249467,"herb","Perennial",-0.542803299180792,2
"226","Bistorta macrophylla","Polygonum macrophyllum","Non-syrphids-diptera","5_1_fang_2008_china.csv",11,-0.38765199328237,"Caryophyllales","Polygonaceae","Bistorta","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","500","100","12.5","1","2.75","6","1","herb","perennial","0.15","Hermaphrodite","self_compatible","none",0.262089683106215,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,-0.645690648227711,-0.727052340247766,-0.488636811968426,-0.0591559951237757,-0.128963725249467,"herb","Perennial",-0.542803299180792,2
"227","Bistorta sinomontana","Polygonum sinomontanum","Non-syrphids-diptera","5_1_fang_2008_china.csv",8,-0.445218456074119,"Caryophyllales","Polygonaceae","Bistorta","hermaphrodite","self_compatible","NA","NA","NA","tube","actinomorphic","100","100","10","3","4.5","3.6","1","herb","perennial","0.7","Hermaphrodite","self_compatible","none",0.254449142680406,"Tube","actinomorphic",-0.221786856782548,0.0783604630191149,-0.701830476093504,-0.627291136179971,-0.383863035833893,-0.323986505775227,-0.128963725249467,"herb","Perennial",-0.383338309768539,2
