"","Plant_species","bee_family","Id","Interaction"
"637","Gomphrena celosioides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"638","Gomphrena elegans","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"639","Gomphrena elegans","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"640","Gomphrena elegans","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"641","Gomphrena elegans","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"642","Gomphrena elegans","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"643","Gymnocalycium sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"644","Gymnocalycium sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1
"645","Gymnocalycium sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"646","Gymnocalycium sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"647","Gymnocalycium sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"648","Harrisia balansae","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"649","Harrisia balansae","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"650","Harrisia balansae","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"651","Harrisia balansae","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"652","Harrisia balansae","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"653","Herissantia nemoralis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"654","Herissantia nemoralis","Apidae","10_1_souza_2017_brazil_chaco.csv",35
"655","Herissantia nemoralis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"656","Herissantia nemoralis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"657","Herissantia nemoralis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1
"658","Heteropterys glabra","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"659","Heteropterys glabra","Apidae","10_1_souza_2017_brazil_chaco.csv",61
"660","Heteropterys glabra","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"661","Heteropterys glabra","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"662","Heteropterys glabra","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"663","Isostigma hoffmannii","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"664","Isostigma hoffmannii","Apidae","10_1_souza_2017_brazil_chaco.csv",45
"665","Isostigma hoffmannii","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"666","Isostigma hoffmannii","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"667","Isostigma hoffmannii","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"668","Jatropa sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"669","Jatropa sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",261
"670","Jatropa sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"671","Jatropa sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"672","Jatropa sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",26
"673","Lepidaploa pseudomuricata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"674","Lepidaploa pseudomuricata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"675","Lepidaploa pseudomuricata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"676","Lepidaploa pseudomuricata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"677","Lepidaploa pseudomuricata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3
"678","Lippia alba","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"679","Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"680","Lippia alba","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"681","Lippia alba","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"682","Lippia alba","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"683","Malpighiaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"684","Malpighiaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"685","Malpighiaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"686","Malpighiaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"687","Malpighiaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"688","Melochia pyramidata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"689","Melochia pyramidata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"690","Melochia pyramidata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"691","Melochia pyramidata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"692","Melochia pyramidata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"693","Microtea scabrida","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"694","Microtea scabrida","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"695","Microtea scabrida","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"696","Microtea scabrida","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"697","Microtea scabrida","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6
"698","Mimosa hexandra","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"699","Mimosa hexandra","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"700","Mimosa hexandra","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"701","Mimosa hexandra","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"702","Mimosa hexandra","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"703","Mimosa sensibilis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"704","Mimosa sensibilis","Apidae","10_1_souza_2017_brazil_chaco.csv",1281
"705","Mimosa sensibilis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"706","Mimosa sensibilis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"707","Mimosa sensibilis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"708","Mollugo verticillata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"709","Mollugo verticillata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"710","Mollugo verticillata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"711","Mollugo verticillata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"712","Mollugo verticillata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"713","Myrtaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"714","Myrtaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",180
"715","Myrtaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"716","Myrtaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"717","Myrtaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"718","Neptunia plena","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"719","Neptunia plena","Apidae","10_1_souza_2017_brazil_chaco.csv",15
"720","Neptunia plena","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"721","Neptunia plena","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"722","Neptunia plena","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"723","Opuntia bergeriana","Andrenidae","10_1_souza_2017_brazil_chaco.csv",1
"724","Opuntia bergeriana","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"725","Opuntia bergeriana","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"726","Opuntia bergeriana","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"727","Opuntia bergeriana","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"728","Oxalis sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"729","Oxalis sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1
"730","Oxalis sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"731","Oxalis sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"732","Oxalis sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"733","Parkinsonia praecox","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"734","Parkinsonia praecox","Apidae","10_1_souza_2017_brazil_chaco.csv",339
"735","Parkinsonia praecox","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"736","Parkinsonia praecox","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"737","Parkinsonia praecox","Megachilidae","10_1_souza_2017_brazil_chaco.csv",12
"738","Pavonia sidifolia","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"739","Pavonia sidifolia","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"740","Pavonia sidifolia","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"741","Pavonia sidifolia","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"742","Pavonia sidifolia","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1
"743","Pavonia sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"744","Pavonia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"745","Pavonia sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"746","Pavonia sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"747","Pavonia sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"748","Pectis sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"749","Pectis sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"750","Pectis sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"751","Pectis sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"752","Pectis sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"753","Pereskia sacharosa","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"754","Pereskia sacharosa","Apidae","10_1_souza_2017_brazil_chaco.csv",1
"755","Pereskia sacharosa","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"756","Pereskia sacharosa","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"757","Pereskia sacharosa","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"758","Piriqueta sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"759","Piriqueta sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"760","Piriqueta sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"761","Piriqueta sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"762","Piriqueta sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"763","Portulaca fluvialis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"764","Portulaca fluvialis","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"765","Portulaca fluvialis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"766","Portulaca fluvialis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"767","Portulaca fluvialis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",9
"768","Prosopis rubriflora","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"769","Prosopis rubriflora","Apidae","10_1_souza_2017_brazil_chaco.csv",1519
"770","Prosopis rubriflora","Colletidae","10_1_souza_2017_brazil_chaco.csv",4
"771","Prosopis rubriflora","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"772","Prosopis rubriflora","Megachilidae","10_1_souza_2017_brazil_chaco.csv",22
"773","Ruellia tweediana","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"774","Ruellia tweediana","Apidae","10_1_souza_2017_brazil_chaco.csv",15
"775","Ruellia tweediana","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"776","Ruellia tweediana","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"777","Ruellia tweediana","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"778","Scoparia montevidensis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"779","Scoparia montevidensis","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"780","Scoparia montevidensis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"781","Scoparia montevidensis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"782","Scoparia montevidensis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6
"783","Senegalia sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"784","Senegalia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",150
"785","Senegalia sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"786","Senegalia sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"787","Senegalia sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"788","Sida rhombifolia","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"789","Sida rhombifolia","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"790","Sida rhombifolia","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"791","Sida rhombifolia","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"792","Sida rhombifolia","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"793","Sida sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"794","Sida sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"795","Sida sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"796","Sida sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"797","Sida sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"798","Stachytarpheta elatior","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"799","Stachytarpheta elatior","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"800","Stachytarpheta elatior","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"801","Stachytarpheta elatior","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"802","Stachytarpheta elatior","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"803","Staelia thymoides","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"804","Staelia thymoides","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"805","Staelia thymoides","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"806","Staelia thymoides","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"807","Staelia thymoides","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"808","Stylosanthes hamata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"809","Stylosanthes hamata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"810","Stylosanthes hamata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"811","Stylosanthes hamata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"812","Stylosanthes hamata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",1
"813","Talinum triangulare","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"814","Talinum triangulare","Apidae","10_1_souza_2017_brazil_chaco.csv",7
"815","Talinum triangulare","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"816","Talinum triangulare","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"817","Talinum triangulare","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3
"818","Tillandsia didisticha","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"819","Tillandsia didisticha","Apidae","10_1_souza_2017_brazil_chaco.csv",6
"820","Tillandsia didisticha","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"821","Tillandsia didisticha","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"822","Tillandsia didisticha","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"823","Tradescanta sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"824","Tradescanta sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",1
"825","Tradescanta sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"826","Tradescanta sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"827","Tradescanta sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"828","Tripogandra glandulosa","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"829","Tripogandra glandulosa","Apidae","10_1_souza_2017_brazil_chaco.csv",5
"830","Tripogandra glandulosa","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"831","Tripogandra glandulosa","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"832","Tripogandra glandulosa","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"833","Vernonia sp.","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"834","Vernonia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",5
"835","Vernonia sp.","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"836","Vernonia sp.","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"837","Vernonia sp.","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"838","Waltheria indica","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"839","Waltheria indica","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"840","Waltheria indica","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"841","Waltheria indica","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"842","Waltheria indica","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"843","Ziziphus oblongifolius","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"844","Ziziphus oblongifolius","Apidae","10_1_souza_2017_brazil_chaco.csv",3
"845","Ziziphus oblongifolius","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"846","Ziziphus oblongifolius","Halictidae","10_1_souza_2017_brazil_chaco.csv",5
"847","Ziziphus oblongifolius","Megachilidae","10_1_souza_2017_brazil_chaco.csv",3
"848","Aphloia theiformis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49
"849","Aphloia theiformis","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"850","Aphloia theiformis","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1
"851","Aphloia theiformis","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",28
"852","Aphloia theiformis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",111
"853","Aphloia theiformis","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"854","Aphloia theiformis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3
"855","Aphloia theiformis","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",19
"856","Aphloia theiformis","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2
"857","Aphloia theiformis","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"858","Aphloia theiformis","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"859","Deckenia nobilis","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",97
"860","Deckenia nobilis","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",111
"861","Deckenia nobilis","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",91
"862","Deckenia nobilis","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",58
"863","Deckenia nobilis","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",49
"864","Deckenia nobilis","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",30
"865","Deckenia nobilis","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",18
"866","Deckenia nobilis","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",23
"867","Deckenia nobilis","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"868","Deckenia nobilis","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",3
"869","Deckenia nobilis","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"870","Deckenia nobilis","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"871","Dillenia ferruginea","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",17
"872","Dillenia ferruginea","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",40
"873","Dillenia ferruginea","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",43
"874","Dillenia ferruginea","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",27
"875","Dillenia ferruginea","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",115
"876","Dillenia ferruginea","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",83
"877","Dillenia ferruginea","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",5
"878","Dillenia ferruginea","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",34
"879","Dillenia ferruginea","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",94
"880","Dillenia ferruginea","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",65
"881","Dillenia ferruginea","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",29
"882","Dillenia ferruginea","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",14
"883","Dillenia ferruginea","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",30
"884","Dillenia ferruginea","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",22
"885","Dillenia ferruginea","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",6
"886","Dillenia ferruginea","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",46
"887","Dillenia ferruginea","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",18
"888","Dillenia ferruginea","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"889","Dillenia ferruginea","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",25
"890","Dillenia ferruginea","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",40
"891","Dillenia ferruginea","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",24
"892","Dillenia ferruginea","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5
"893","Dillenia ferruginea","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"894","Dillenia ferruginea","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"895","Dillenia ferruginea","Megachilidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"896","Dillenia ferruginea","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"897","Dillenia ferruginea","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"898","Dillenia ferruginea","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"899","Dillenia ferruginea","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1
"900","Dillenia ferruginea","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"901","Dillenia ferruginea","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"902","Dracaena reflexa","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",7
"903","Dracaena reflexa","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"904","Dracaena reflexa","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"905","Dracaena reflexa","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",16
"906","Dracaena reflexa","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5
"907","Dracaena reflexa","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"908","Dracaena reflexa","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3
"909","Dracaena reflexa","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",9
"910","Dracaena reflexa","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",3
"911","Dracaena reflexa","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"912","Dracaena reflexa","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"913","Dracaena reflexa","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"914","Erythroxylum sechellarum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",35
"915","Erythroxylum sechellarum","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",5
"916","Erythroxylum sechellarum","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",35
"917","Erythroxylum sechellarum","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",27
"918","Erythroxylum sechellarum","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",76
"919","Erythroxylum sechellarum","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",59
"920","Erythroxylum sechellarum","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",116
"921","Erythroxylum sechellarum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",63
"922","Erythroxylum sechellarum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",54
"923","Erythroxylum sechellarum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",22
"924","Erythroxylum sechellarum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",51
"925","Erythroxylum sechellarum","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",14
"926","Erythroxylum sechellarum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",48
"927","Erythroxylum sechellarum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",47
"928","Erythroxylum sechellarum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",64
"929","Erythroxylum sechellarum","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",39
"930","Erythroxylum sechellarum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",26
"931","Erythroxylum sechellarum","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",68
"932","Erythroxylum sechellarum","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",20
"933","Erythroxylum sechellarum","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",111
"934","Erythroxylum sechellarum","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",117
"935","Erythroxylum sechellarum","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",68
"936","Erythroxylum sechellarum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",34
"937","Erythroxylum sechellarum","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",89
"938","Erythroxylum sechellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",43
"939","Erythroxylum sechellarum","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",46
"940","Erythroxylum sechellarum","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",46
"941","Erythroxylum sechellarum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",60
"942","Erythroxylum sechellarum","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3
"943","Erythroxylum sechellarum","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1
