"","Species_all","Plant_species","bee_family","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Nectar_presence_absence","Clusters"
"1199","Sedum sediforme","Sedum sediforme","Megachilidae","1_6_bartomeus_spain_2008_selop_1_2.csv",3,0.340712177695376,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1200","Sedum sediforme","Sedum sediforme","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",6,0.196724248644588,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1201","Sedum sediforme","Sedum sediforme","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1202","Sedum sediforme","Sedum sediforme","Halictidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1203","Sedum sediforme","Sedum sediforme","Apidae","1_6_bartomeus_spain_2008_selop_1_2.csv",3,0.340712177695376,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1204","Sedum sediforme","Sedum sediforme","Colletidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1205","Sedum sediforme","Sedum sediforme","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",2,-0.146019504726589,"Saxifragales","Crassulaceae","Sedum","hermaphrodite","partially_self_compatible","low","qualitative","NA","dish","actinomorphic","30","30","50","12.6","3","2","15","herb","perennial","0.42499999999999999","Hermaphrodite","partially_self_compatible","low",-0.220796038480327,"Open","actinomorphic",-0.232198129371901,-0.097309532958918,0.192830179099788,-0.139589068942797,-0.461542622514653,-0.498928712227277,-0.118900629482433,"herb","Perennial",-0.458809580127178,"yes",2
"1206","Senecio lautus","Senecio lautus","Halictidae","6_1_inouye_1988_australia.csv",1,-0.525333952956324,"Asterales","Asteraceae","Senecio","hermaphrodite","self_compatible","high","qualitative","NA","capitulum","actinomorphic","20","5","18","18","2","4.5","67.5","herb","short_lived","0.45","Hermaphrodite","self_compatible","high",2.59101938354233,"Capitulum","actinomorphic",-0.233361641939219,-0.15877683591224,-0.521831042786208,0.126687101368559,-0.519612392070811,-0.221650617598474,-0.08800065541233,"herb","Short lived",-0.45167760932981,"yes",1
"1207","Senegalia sp","Senegalia sp.","Apidae","10_1_souza_2017_brazil_chaco.csv",150,0.247081535098526,"Fabales","Fabaceae","Senegalia","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","2","2","5","5","NA","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","Senna aphylla","Senna aphylla","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",9,-0.39111833280224,"Fabales","Fabaceae","Senna","hermaphrodite","self_compatible","none","qualitative","NA","bowl","zygomorphic","200","25","80","20","10","10","24","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","zygomorphic",-0.212418415727493,-0.109602993549582,0.86282507461791,0.22530790518758,-0.0550542356215452,0.388361190584891,-0.113603491070415,"shrub","Perennial",-0.152134835840388,"no",3
"1209","Senna aphylla","Senna aphylla","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",17,-0.118423427351349,"Fabales","Fabaceae","Senna","hermaphrodite","self_compatible","none","qualitative","NA","bowl","zygomorphic","200","25","80","20","10","10","24","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","zygomorphic",-0.212418415727493,-0.109602993549582,0.86282507461791,0.22530790518758,-0.0550542356215452,0.388361190584891,-0.113603491070415,"shrub","Perennial",-0.152134835840388,"no",3
"1210","Senna aphylla","Senna aphylla","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",2,-0.468069129048835,"Fabales","Fabaceae","Senna","hermaphrodite","self_compatible","none","qualitative","NA","bowl","zygomorphic","200","25","80","20","10","10","24","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","zygomorphic",-0.212418415727493,-0.109602993549582,0.86282507461791,0.22530790518758,-0.0550542356215452,0.388361190584891,-0.113603491070415,"shrub","Perennial",-0.152134835840388,"no",3
"1211","Senna aphylla","Senna aphylla","Apidae","15_2_peralta_2006_mendoza_site_2.csv",5,-0.477597778438959,"Fabales","Fabaceae","Senna","hermaphrodite","self_compatible","none","qualitative","NA","bowl","zygomorphic","200","25","80","20","10","10","24","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","zygomorphic",-0.212418415727493,-0.109602993549582,0.86282507461791,0.22530790518758,-0.0550542356215452,0.388361190584891,-0.113603491070415,"shrub","Perennial",-0.152134835840388,"no",3
"1212","Senna aphylla","Senna aphylla","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",1,-0.597322562134829,"Fabales","Fabaceae","Senna","hermaphrodite","self_compatible","none","qualitative","NA","bowl","zygomorphic","200","25","80","20","10","10","24","shrub","perennial","1.5","Hermaphrodite","self_compatible","none",-0.708177378297588,"Open","zygomorphic",-0.212418415727493,-0.109602993549582,0.86282507461791,0.22530790518758,-0.0550542356215452,0.388361190584891,-0.113603491070415,"shrub","Perennial",-0.152134835840388,"no",3
"1213","Sida rhombifolia","Sida rhombifolia","Apidae","10_1_souza_2017_brazil_chaco.csv",8,-0.276583807946111,"Malvales","Malvaceae","Sida","hermaphrodite","self_compatible","high","qualitative","NA","bowl","actinomorphic","50","3","17.5","17.5","2","4.75","7.5","shrub","perennial","1.3","Hermaphrodite","self_compatible","high",2.59101938354233,"Open","actinomorphic",-0.229871104237265,-0.163694220148506,-0.532997624378176,0.102031900413804,-0.519612392070811,-0.193922808135594,-0.123314911492448,"shrub","Perennial",-0.209190602219326,"yes",1
"1214","Sideroxylon cinereum","Sideroxylon cinereum","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",148,3.06017905510219,"Ericales","Sapotaceae","Sideroxylon","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","2","30","5.0999999999999996","4.5","2","4.5","tree","perennial","12.5","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.635349793158543,-0.166152912266638,-0.253833084578959,-0.509417083264124,-0.374437968180416,-0.498928712227277,-0.125080624296454,"tree","Perennial",2.98593231500118,"no",4
"1215","Sideroxylon cinereum","Sideroxylon cinereum","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",83,2.76984477113277,"Ericales","Sapotaceae","Sideroxylon","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","2","30","5.0999999999999996","4.5","2","4.5","tree","perennial","12.5","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.635349793158543,-0.166152912266638,-0.253833084578959,-0.509417083264124,-0.374437968180416,-0.498928712227277,-0.125080624296454,"tree","Perennial",2.98593231500118,"no",4
"1216","Sideroxylon puberulum","Sideroxylon puberulum","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",74,2.4049550408039,"Ericales","Sapotaceae","Sideroxylon","dioecious","dioecious","none","quantitative","0","bowl","actinomorphic","NA","2","30","7.1","4.5","2","4.5","tree","perennial","7.5","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.757534029268459,-0.166152912266638,-0.253833084578959,-0.410796279445104,-0.374437968180416,-0.498928712227277,-0.125080624296454,"tree","Perennial",1.55953815552774,"yes",4
"1217","Sideroxylon puberulum","Sideroxylon puberulum","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",158,3.30845079334666,"Ericales","Sapotaceae","Sideroxylon","dioecious","dioecious","none","quantitative","0","bowl","actinomorphic","NA","2","30","7.1","4.5","2","4.5","tree","perennial","7.5","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.757534029268459,-0.166152912266638,-0.253833084578959,-0.410796279445104,-0.374437968180416,-0.498928712227277,-0.125080624296454,"tree","Perennial",1.55953815552774,"yes",4
"1218","Silene flos-cuculi","Lychnis flos-cuculi","Apidae","2_1_dicks_2002_england_shelfanger.csv",3,-0.293231860046888,"Caryophyllales","Caryophyllaceae","Silene","hermaphrodite","self_compatible","low","qualitative","NA","tube","actinomorphic","12","10","65","32.5","17","3","92","herb","perennial","0.45","Hermaphrodite","self_compatible","low",-0.220796038480327,"Tube","actinomorphic",-0.234292451993073,-0.146483375321575,0.527827626858849,0.841687929056459,0.351434151271563,-0.388017474375756,-0.0735806675129486,"herb","Perennial",-0.45167760932981,"yes",2
"1219","Smilax anceps","Smilax anceps","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.554706105196914,"Liliales","Smilacaceae","Smilax","dioecious","dioecious","none","quantitative","0","dish","actinomorphic","120","15","15","3.1","4","3","3","vine","perennial","2.5","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",-0.221726516266038,-0.134189914730911,-0.58883053233802,-0.608037887083145,-0.403472852958495,-0.388017474375756,-0.125963480698456,"vine","Perennial",0.133143996054299,"no",4
"1220","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_1_bartomeus_spain_2008_batca_1_2.csv",9,0.632736810914397,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1221","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",8,1.08154782612726,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1222","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_4_bartomeus_spain_2008_medca_2_3.csv",12,2.6659302238603,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1223","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",6,0.241002821917288,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1224","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",15,1.57379398915671,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1225","Sonchus tenerrimus","Sonchus tenerrinus","Colletidae","1_1_bartomeus_spain_2008_batca_1_2.csv",2,-0.351520450507998,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1226","Sonchus tenerrimus","Sonchus tenerrinus","Colletidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",1,-0.568314496084366,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1227","Sonchus tenerrimus","Sonchus tenerrinus","Colletidae","1_4_bartomeus_spain_2008_medca_2_3.csv",1,-1.04000574667078,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1228","Sonchus tenerrimus","Sonchus tenerrinus","Halictidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",12,1.11477074231933,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1229","Sonchus tenerrimus","Sonchus tenerrinus","Halictidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2,-0.401671369862146,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1230","Sonchus tenerrimus","Sonchus tenerrinus","Megachilidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1231","Sonchus tenerrimus","Sonchus tenerrinus","Megachilidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",2,-0.401671369862146,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1232","Sonchus tenerrimus","Sonchus tenerrinus","Apidae","1_5_bartomeus_spain_2008_miqop_1_2.csv",6,0.241002821917288,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1233","Sonchus tenerrimus","Sonchus tenerrinus","Andrenidae","1_6_bartomeus_spain_2008_selop_1_2.csv",1,-0.632751187148554,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1234","Sonchus tenerrimus","Sonchus tenerrinus","Apidae","1_1_bartomeus_spain_2008_batca_1_2.csv",1,-0.492128630711197,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1235","Sonchus tenerrimus","Sonchus tenerrinus","Apidae","1_2_bartomeus_spain_2008_fraop_1_2.csv",5,0.0437164996987974,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1236","Sonchus tenerrimus","Sonchus tenerrinus","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.606543713301097,"Asterales","Asteraceae","Sonchus","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","10","3","14","14","6.5","9.5","100","herb","short_lived","0.3","Hermaphrodite","self_compatible","low",0.0497343469033166,"Capitulum","actinomorphic",-0.234525154506537,-0.163694220148506,-0.611163695521957,-0.0705545062694822,-0.258298429068099,0.332905571659131,-0.0688721000355996,"herb","Short lived",-0.494469434114014,"no",5
"1237","Soulamea terminaloides","Soulamea terminalioides","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",5,-0.557703016553669,"Sapindales","Simaroubaceae","Solulamea","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","15","2.5","2.5","3.3","0.1","1","tree","perennial","NA","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.94921856933209,-0.134189914730911,-0.867995072137237,-0.637624128228851,-0.444121691647806,-0.709660064145167,-0.127140622567794,"tree","Perennial",1.90307330221892,"no",4
"1238","Soulamea terminaloides","Soulamea terminalioides","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",2,-0.85551111359084,"Sapindales","Simaroubaceae","Solulamea","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","15","2.5","2.5","3.3","0.1","1","tree","perennial","NA","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.94921856933209,-0.134189914730911,-0.867995072137237,-0.637624128228851,-0.444121691647806,-0.709660064145167,-0.127140622567794,"tree","Perennial",1.90307330221892,"no",4
"1239","Soulamea terminaloides","Soulamea terminalioides","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",7,-0.530073692797799,"Sapindales","Simaroubaceae","Solulamea","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","15","2.5","2.5","3.3","0.1","1","tree","perennial","NA","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.94921856933209,-0.134189914730911,-0.867995072137237,-0.637624128228851,-0.444121691647806,-0.709660064145167,-0.127140622567794,"tree","Perennial",1.90307330221892,"no",4
"1240","Soulamea terminaloides","Soulamea terminalioides","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",8,-0.518610296120559,"Sapindales","Simaroubaceae","Solulamea","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","15","2.5","2.5","3.3","0.1","1","tree","perennial","NA","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.94921856933209,-0.134189914730911,-0.867995072137237,-0.637624128228851,-0.444121691647806,-0.709660064145167,-0.127140622567794,"tree","Perennial",1.90307330221892,"no",4
"1241","Soulamea terminaloides","Soulamea terminalioides","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",3,-0.568676298229862,"Sapindales","Simaroubaceae","Solulamea","dioecious","dioecious","none","quantitative","0","NA","actinomorphic","NA","15","2.5","2.5","3.3","0.1","1","tree","perennial","NA","Dioecious","dioecious","none",-0.708177378297588,"Open","actinomorphic",0.94921856933209,-0.134189914730911,-0.867995072137237,-0.637624128228851,-0.444121691647806,-0.709660064145167,-0.127140622567794,"tree","Perennial",1.90307330221892,"no",4
"1242","Spartium junceum","Spartium junceum","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",12,-0.0302040314766797,"Fabales","Fabaceae","Spartium","hermaphrodite","self_incompatible","none","quantitative","0","papilionaceous","zygomorphic","500","5","50","25","25","4","16.899999999999999","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.17751303870795,-0.15877683591224,0.192830179099788,0.471859914735132,0.815992307720829,-0.277106236524235,-0.117782344706563,"shrub","Perennial",-0.152134835840388,"no",3
"1243","Spartium junceum","Spartium junceum","Apidae","12_12_bartomeus_spain_2008_PinaresdeHinojos_unp.csv",15,2.32951297219693,"Fabales","Fabaceae","Spartium","hermaphrodite","self_incompatible","none","quantitative","0","papilionaceous","zygomorphic","500","5","50","25","25","4","16.899999999999999","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.17751303870795,-0.15877683591224,0.192830179099788,0.471859914735132,0.815992307720829,-0.277106236524235,-0.117782344706563,"shrub","Perennial",-0.152134835840388,"no",3
"1244","Spartium junceum","Spartium junceum","Apidae","12_2_bartomeus_spain_2008_ConventodelaLuz_unp.csv",5,-0.757369601488986,"Fabales","Fabaceae","Spartium","hermaphrodite","self_incompatible","none","quantitative","0","papilionaceous","zygomorphic","500","5","50","25","25","4","16.899999999999999","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.17751303870795,-0.15877683591224,0.192830179099788,0.471859914735132,0.815992307720829,-0.277106236524235,-0.117782344706563,"shrub","Perennial",-0.152134835840388,"no",3
"1245","Spartium junceum","Spartium junceum","Apidae","15_1_peralta_2006_mendoza_site_1.csv",12,-0.358139420125128,"Fabales","Fabaceae","Spartium","hermaphrodite","self_incompatible","none","quantitative","0","papilionaceous","zygomorphic","500","5","50","25","25","4","16.899999999999999","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.17751303870795,-0.15877683591224,0.192830179099788,0.471859914735132,0.815992307720829,-0.277106236524235,-0.117782344706563,"shrub","Perennial",-0.152134835840388,"no",3
"1246","Spartium junceum","Spartium junceum","Apidae","12_15_bartomeus_spain_2008_Villamanriqueeste_unp.csv",6,-0.336083036211166,"Fabales","Fabaceae","Spartium","hermaphrodite","self_incompatible","none","quantitative","0","papilionaceous","zygomorphic","500","5","50","25","25","4","16.899999999999999","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.708177378297588,"Papilionaceous","zygomorphic",-0.17751303870795,-0.15877683591224,0.192830179099788,0.471859914735132,0.815992307720829,-0.277106236524235,-0.117782344706563,"shrub","Perennial",-0.152134835840388,"no",3
"1247","Spenceria ramalana","Spenceria ramalana","Halictidae","5_1_fang_2008_china.csv",23,-0.26469476153619,"Rosales","Rosaceae","Spenceria","hermaphrodite","NA","NA","NA","NA","dish","actinomorphic","15","10","30","16","1.5","4.5","2","herb","perennial","0.25","Hermaphrodite","self_compatible","low",-0.223530462030258,"Open","actinomorphic",-0.233943398222878,-0.146483375321575,-0.253833084578959,0.0280662975495385,-0.548647276848891,-0.221650617598474,-0.126552051633125,"herb","Perennial",-0.508733375708748,"yes",2
