"","Plant_species","bee_family","Id","Interaction"
"1824","Leptorhynchos squamatus","Colletidae","6_1_inouye_1988_australia.csv",0
"1825","Leptorhynchos squamatus","Halictidae","6_1_inouye_1988_australia.csv",0
"1826","Leptospermum scoparium","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1827","Leptospermum scoparium","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1828","Leptospermum scoparium","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"1829","Leptospermum scoparium","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1830","Leptospermum scoparium","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"1831","Leptospermum scoparium","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1832","Leucaena leucocephala","Apidae","8_2_olesen_2002_mauritius.csv",46
"1833","Leucanthemum vulgare","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",8
"1834","Leucanthemum vulgare","Andrenidae","2_2_dicks_2002_england_hicklingbroad.csv",2
"1835","Leucanthemum vulgare","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1836","Leucanthemum vulgare","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1837","Leucanthemum vulgare","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1838","Leucanthemum vulgare","Apidae","2_1_dicks_2002_england_shelfanger.csv",50
"1839","Leucanthemum vulgare","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",49
"1840","Leucanthemum vulgare","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",13
"1841","Leucanthemum vulgare","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1842","Leucanthemum vulgare","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",1
"1843","Leucanthemum vulgare","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"1844","Leucanthemum vulgare","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1845","Leucanthemum vulgare","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1846","Leucanthemum vulgare","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1847","Leucanthemum vulgare","Halictidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1848","Leucanthemum vulgare","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",0
"1849","Leucopogon montanus","Apidae","6_1_inouye_1988_australia.csv",0
"1850","Leucopogon montanus","Colletidae","6_1_inouye_1988_australia.csv",0
"1851","Leucopogon montanus","Halictidae","6_1_inouye_1988_australia.csv",1
"1852","Ligularia cymbulifera","Apidae","5_1_fang_2008_china.csv",18
"1853","Ligularia cymbulifera","Colletidae","5_1_fang_2008_china.csv",0
"1854","Ligularia cymbulifera","Halictidae","5_1_fang_2008_china.csv",0
"1855","Ligularia dictyoneura","Apidae","5_1_fang_2008_china.csv",125
"1856","Ligularia dictyoneura","Colletidae","5_1_fang_2008_china.csv",0
"1857","Ligularia dictyoneura","Halictidae","5_1_fang_2008_china.csv",5
"1858","Ligularia lankongensis","Apidae","5_1_fang_2008_china.csv",35
"1859","Ligularia lankongensis","Colletidae","5_1_fang_2008_china.csv",0
"1860","Ligularia lankongensis","Halictidae","5_1_fang_2008_china.csv",3
"1861","Lilium duchartrei","Apidae","5_1_fang_2008_china.csv",22
"1862","Lilium duchartrei","Colletidae","5_1_fang_2008_china.csv",0
"1863","Lilium duchartrei","Halictidae","5_1_fang_2008_china.csv",3
"1864","Linaria viscosa","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1865","Linaria viscosa","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1866","Linaria viscosa","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1867","Linaria viscosa","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1868","Linaria viscosa","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1869","Linaria viscosa","Colletidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1870","Linaria viscosa","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1871","Linaria viscosa","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1872","Linaria viscosa","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1873","Linaria viscosa","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1874","Linaria viscosa","Melittidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1875","Linum bienne","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1876","Linum bienne","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",2
"1877","Linum bienne","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1878","Linum bienne","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1879","Linum bienne","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1880","Linum sp.","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1881","Linum sp.","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1882","Linum sp.","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1883","Linum sp.","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1884","Linum sp.","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1
"1885","Lippia alba","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1886","Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"1887","Lippia alba","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1888","Lippia alba","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1889","Lippia alba","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1890","Lotus corniculatus","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",8
"1891","Lotus corniculatus","Andrenidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1892","Lotus corniculatus","Apidae","2_1_dicks_2002_england_shelfanger.csv",1028
"1893","Lotus corniculatus","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",5
"1894","Lotus corniculatus","Apidae","5_1_fang_2008_china.csv",28
"1895","Lotus corniculatus","Apidae","8_1_olesen_2002_azores.csv",56
"1896","Lotus corniculatus","Colletidae","5_1_fang_2008_china.csv",0
"1897","Lotus corniculatus","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1898","Lotus corniculatus","Halictidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1899","Lotus corniculatus","Halictidae","5_1_fang_2008_china.csv",0
"1900","Lotus corniculatus","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",9
"1901","Lotus uliginosus","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"1902","Lotus uliginosus","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",74
"1903","Lotus uliginosus","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1904","Lotus uliginosus","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1905","Lotus uliginosus","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1906","Lotus uliginosus","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1907","Lupinus angustifolius","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1908","Lupinus angustifolius","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",11
"1909","Lupinus angustifolius","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1910","Lupinus angustifolius","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1911","Lupinus angustifolius","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1912","Lychnis flos-cuculi","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",0
"1913","Lychnis flos-cuculi","Apidae","2_1_dicks_2002_england_shelfanger.csv",3
"1914","Lychnis flos-cuculi","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1915","Lychnis flos-cuculi","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",0
"1916","Lycium chilense","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1917","Lycium chilense","Andrenidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1918","Lycium chilense","Apidae","15_1_peralta_2006_mendoza_site_1.csv",47
"1919","Lycium chilense","Apidae","15_2_peralta_2006_mendoza_site_2.csv",12
"1920","Lycium chilense","Apidae","15_3_peralta_2006_mendoza_site_3.csv",14
"1921","Lycium chilense","Colletidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1922","Lycium chilense","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1923","Lycium chilense","Colletidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1924","Lycium chilense","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",3
"1925","Lycium chilense","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",3
"1926","Lycium chilense","Halictidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1927","Lycium chilense","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",5
"1928","Lycium chilense","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1929","Lycium chilense","Megachilidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1930","Malpighiaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1931","Malpighiaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"1932","Malpighiaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1933","Malpighiaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1934","Malpighiaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1935","Medusagyne oppositifolia","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",12
"1936","Medusagyne oppositifolia","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",73
"1937","Medusagyne oppositifolia","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",7
"1938","Medusagyne oppositifolia","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1
"1939","Medusagyne oppositifolia","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1
"1940","Medusagyne oppositifolia","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1941","Melampyrum pratense","Andrenidae","3_1_dupont_2009_denmark_hl.csv",18
"1942","Melampyrum pratense","Apidae","3_1_dupont_2009_denmark_hl.csv",104
"1943","Melampyrum pratense","Colletidae","3_1_dupont_2009_denmark_hl.csv",0
"1944","Melampyrum pratense","Halictidae","3_1_dupont_2009_denmark_hl.csv",2
"1945","Melochia pyramidata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1946","Melochia pyramidata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1947","Melochia pyramidata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1948","Melochia pyramidata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1949","Melochia pyramidata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1950","Memecylon elaeagni","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",38
"1951","Memecylon elaeagni","Apidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",41
"1952","Memecylon elaeagni","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",13
"1953","Memecylon elaeagni","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",57
"1954","Memecylon elaeagni","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",15
"1955","Memecylon elaeagni","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",18
"1956","Memecylon elaeagni","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",28
"1957","Memecylon elaeagni","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",55
"1958","Memecylon elaeagni","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",61
"1959","Memecylon elaeagni","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",18
"1960","Memecylon elaeagni","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",46
"1961","Memecylon elaeagni","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",51
"1962","Memecylon elaeagni","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",36
"1963","Memecylon elaeagni","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",66
"1964","Memecylon elaeagni","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2
"1965","Memecylon elaeagni","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",5
"1966","Memecylon elaeagni","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",16
"1967","Memecylon elaeagni","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",17
"1968","Memecylon elaeagni","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",14
"1969","Memecylon elaeagni","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",12
"1970","Memecylon elaeagni","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",45
"1971","Memecylon elaeagni","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",5
"1972","Memecylon elaeagni","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",4
"1973","Memecylon elaeagni","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",19
"1974","Memecylon elaeagni","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",27
"1975","Memecylon elaeagni","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",18
"1976","Memecylon elaeagni","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",4
"1977","Memecylon elaeagni","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",6
"1978","Memecylon elaeagni","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",10
"1979","Memecylon elaeagni","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1980","Memecylon elaeagni","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",13
"1981","Memecylon elaeagni","Megachilidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1982","Memecylon elaeagni","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",1
"1983","Memecylon elaeagni","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",15
"1984","Memecylon elaeagni","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1985","Memecylon elaeagni","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1986","Memecylon elaeagni","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",2
"1987","Memecylon elaeagni","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1988","Memecylon elaeagni","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1989","Memecylon ovatifolium","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2
"1990","Memecylon ovatifolium","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"1991","Menodora decemfida","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1992","Menodora decemfida","Andrenidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1993","Menodora decemfida","Apidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1994","Menodora decemfida","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1995","Menodora decemfida","Apidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1996","Menodora decemfida","Colletidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1997","Menodora decemfida","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1998","Menodora decemfida","Colletidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1999","Menodora decemfida","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",0
"2000","Menodora decemfida","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",1
"2001","Menodora decemfida","Halictidae","15_4_peralta_2006_mendoza_site_4.csv",0
"2002","Menodora decemfida","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",0
"2003","Menodora decemfida","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"2004","Menodora decemfida","Megachilidae","15_4_peralta_2006_mendoza_site_4.csv",0
"2005","Mentha haplocalyx","Apidae","5_1_fang_2008_china.csv",4
"2006","Mentha haplocalyx","Colletidae","5_1_fang_2008_china.csv",0
"2007","Mentha haplocalyx","Halictidae","5_1_fang_2008_china.csv",3
"2008","Mertensia virginica","Andrenidae","16_1_burkle_usa_2013.csv",1
"2009","Mertensia virginica","Apidae","16_1_burkle_usa_2013.csv",73
"2010","Mertensia virginica","Colletidae","16_1_burkle_usa_2013.csv",1
"2011","Mertensia virginica","Halictidae","16_1_burkle_usa_2013.csv",9
"2012","Mertensia virginica","Megachilidae","16_1_burkle_usa_2013.csv",6
"2013","Microseris lanceolata","Apidae","6_1_inouye_1988_australia.csv",0
"2014","Microseris lanceolata","Colletidae","6_1_inouye_1988_australia.csv",1
"2015","Microseris lanceolata","Halictidae","6_1_inouye_1988_australia.csv",2
"2016","Microtea scabrida","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"2017","Microtea scabrida","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"2018","Microtea scabrida","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"2019","Microtea scabrida","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"2020","Microtea scabrida","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6
"2021","Microula sikkimensis","Apidae","5_1_fang_2008_china.csv",241
"2022","Microula sikkimensis","Colletidae","5_1_fang_2008_china.csv",0
"2023","Microula sikkimensis","Halictidae","5_1_fang_2008_china.csv",0
"2024","Mimosa hexandra","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"2025","Mimosa hexandra","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"2026","Mimosa hexandra","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"2027","Mimosa hexandra","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"2028","Mimosa hexandra","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"2029","Mimosa sensibilis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"2030","Mimosa sensibilis","Apidae","10_1_souza_2017_brazil_chaco.csv",1281
"2031","Mimosa sensibilis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"2032","Mimosa sensibilis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"2033","Mimosa sensibilis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"2034","Mimulus moschatus","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"2035","Mimulus moschatus","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"2036","Mimulus moschatus","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"2037","Mimusops erythroxylon","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2
"2038","Mimusops erythroxylon","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"2039","Mimusops sechellarum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",18
"2040","Mimusops sechellarum","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",13
"2041","Mimusops sechellarum","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"2042","Mimusops sechellarum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1
"2043","Mimusops sechellarum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",9
"2044","Mimusops sechellarum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"2045","Mimusops sechellarum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"2046","Mimusops sechellarum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2
"2047","Mimusops sechellarum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",4
"2048","Mimusops sechellarum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",17
"2049","Mimusops sechellarum","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"2050","Mimusops sechellarum","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"2051","Mimusops sechellarum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",3
"2052","Mimusops sechellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",13
"2053","Mimusops sechellarum","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"2054","Mimusops sechellarum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2
"2055","Mimusops sechellarum","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"2056","Mimusops sechellarum","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"2057","Mimusops sechellarum","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"2058","Mimusops sechellarum","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"2059","Mimusops sechellarum","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"2060","Mimusops sechellarum","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"2061","Mimusops sechellarum","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"2062","Molinaea alternifolia","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",35
"2063","Molinaea alternifolia","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",19
"2064","Molinaea alternifolia","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"2065","Molinaea macrantha","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",0
"2066","Mollugo verticillata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"2067","Mollugo verticillata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"2068","Mollugo verticillata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"2069","Mollugo verticillata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"2070","Mollugo verticillata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"2071","Monarda bradburiana","Andrenidae","16_1_burkle_usa_2013.csv",0
"2072","Monarda bradburiana","Apidae","16_1_burkle_usa_2013.csv",22
"2073","Monarda bradburiana","Colletidae","16_1_burkle_usa_2013.csv",0
"2074","Monarda bradburiana","Halictidae","16_1_burkle_usa_2013.csv",23
"2075","Monarda bradburiana","Megachilidae","16_1_burkle_usa_2013.csv",1
"2076","Monimiastrum globosum","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1
"2077","Monimiastrum globosum","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"2078","Morinda citrifolia","Apidae","8_2_olesen_2002_mauritius.csv",115
"2079","Muehlenbeckia axillaris","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",4
"2080","Muehlenbeckia axillaris","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"2081","Muehlenbeckia axillaris","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"2082","Muehlenbeckia complexa","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"2083","Muehlenbeckia complexa","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",14
"2084","Muehlenbeckia complexa","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"2085","Muehlenbeckia complexa","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"2086","Muehlenbeckia complexa","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",11
"2087","Muehlenbeckia complexa","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",4
"2088","Muehlenbeckia complexa","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"2089","Muehlenbeckia complexa","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",67
"2090","Muehlenbeckia complexa","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"2091","Mycelis muralis","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"2092","Mycelis muralis","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"2093","Mycelis muralis","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"2094","Myonima violacea","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",18
"2095","Myosotis alpestris","Apidae","5_1_fang_2008_china.csv",0
"2096","Myosotis alpestris","Colletidae","5_1_fang_2008_china.csv",0
"2097","Myosotis alpestris","Halictidae","5_1_fang_2008_china.csv",1
"2098","Myosotis sp.","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"2099","Myosotis sp.","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"2100","Myosotis sp.","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"2101","Myrtaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"2102","Myrtaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",180
"2103","Myrtaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"2104","Myrtaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"2105","Myrtaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"2106","Nemopanthus mucronata","Andrenidae","9_1_small_1976_canada.csv",20
"2107","Nemopanthus mucronata","Apidae","9_1_small_1976_canada.csv",2
"2108","Nemopanthus mucronata","Colletidae","9_1_small_1976_canada.csv",0
"2109","Nemopanthus mucronata","Halictidae","9_1_small_1976_canada.csv",1
"2110","Neopaxia australasica","Apidae","6_1_inouye_1988_australia.csv",0
"2111","Neopaxia australasica","Colletidae","6_1_inouye_1988_australia.csv",0
"2112","Neopaxia australasica","Halictidae","6_1_inouye_1988_australia.csv",0
"2113","Nepenthes pervillei","Apidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"2114","Nepenthes pervillei","Apidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"2115","Nepenthes pervillei","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"2116","Nepenthes pervillei","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"2117","Nepenthes pervillei","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",3
"2118","Nepenthes pervillei","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",16
"2119","Nepenthes pervillei","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"2120","Nepenthes pervillei","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"2121","Nepenthes pervillei","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"2122","Nepenthes pervillei","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
