"","Species_all","Plant_species","guild","Id","Interaction","Z_scores","Order_all","Family_all","Genus_all","Breeding_system.x","IMPUTED_Compatibility.x","Autonomous_selfing_level.x","Autonomous_selfing_level_data_type","Autonomous_selfing_level_fruit_set.x","Flower_morphology.x","Flower_symmetry.x","Flowers_per_plant.x","Flowers_per_inflorescence.x","Floral_unit_width.x","Corolla_diameter_mean.x","Corolla_length_mean.x","STYLE_IMPUTED.x","OVULES_IMPUTED.x","life_form.x","lifespan.x","IMPUTED_plant_height_mean_m.x","Breeding_system.y","IMPUTED_Compatibility.y","Autonomous_selfing_level.y","Autonomous_selfing_level_fruit_set.y","Flower_morphology.y","Flower_symmetry.y","Flowers_per_plant.y","Flowers_per_inflorescence.y","Floral_unit_width.y","Corolla_diameter_mean.y","Corolla_length_mean.y","STYLE_IMPUTED.y","OVULES_IMPUTED.y","life_form.y","lifespan.y","IMPUTED_plant_height_mean_m.y","Clusters"
"1082","Faujasiopsis flexuosa","Faujasiopsis flexuosa","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",2,-0.538866928936238,"Asterales","Asteraceae","Faujasiopsis","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","70","70","50","3.3","NA","6","40","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.17180741803482,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,0.196406769759188,-0.612326955569801,0.0670833736991568,-0.0591559951237757,-0.105643846540097,"shrub","Perennial",-0.151389234259808,8
"1083","Faujasiopsis flexuosa","Faujasiopsis flexuosa","Non-syrphids-diptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",24,0.321150474482305,"Asterales","Asteraceae","Faujasiopsis","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","70","70","50","3.3","NA","6","40","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.17180741803482,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,0.196406769759188,-0.612326955569801,0.0670833736991568,-0.0591559951237757,-0.105643846540097,"shrub","Perennial",-0.151389234259808,8
"1084","Faujasiopsis flexuosa","Faujasiopsis flexuosa","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",4,-0.35694607406443,"Asterales","Asteraceae","Faujasiopsis","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","70","70","50","3.3","NA","6","40","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.17180741803482,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,0.196406769759188,-0.612326955569801,0.0670833736991568,-0.0591559951237757,-0.105643846540097,"shrub","Perennial",-0.151389234259808,8
"1085","Faujasiopsis flexuosa","Faujasiopsis flexuosa","Lepidoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",15,-0.0306748269161899,"Asterales","Asteraceae","Faujasiopsis","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","70","70","50","3.3","NA","6","40","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.17180741803482,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,0.196406769759188,-0.612326955569801,0.0670833736991568,-0.0591559951237757,-0.105643846540097,"shrub","Perennial",-0.151389234259808,8
"1086","Faujasiopsis flexuosa","Faujasiopsis flexuosa","Syrphids","14_1_kaiser-bunbury_2010_mauritius_control.csv",1,-0.577958629091627,"Asterales","Asteraceae","Faujasiopsis","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","70","70","50","3.3","NA","6","40","shrub","perennial","1.5","Hermaphrodite","self_incompatible","none",-0.17180741803482,"Capitulum","actinomorphic",-0.225548310548153,0.00345812264464982,0.196406769759188,-0.612326955569801,0.0670833736991568,-0.0591559951237757,-0.105643846540097,"shrub","Perennial",-0.151389234259808,8
"1087","Filipendula ulmaria","Filipendula ulmaria","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",2,-0.266731372638685,"Rosales","Rosaceae","Filipendula","hermaphrodite","self_compatible","high","quantitative","NA","dish","actinomorphic","600","600","150","6.5","0.5","1.25","2","herb","perennial","0.85","Hermaphrodite","self_compatible","high",-0.0323384464671377,"Open","actinomorphic",-0.159095960689136,1.32673280259353,2.44199988439092,-0.452709029061328,-0.623345952712826,-0.58329971412144,-0.128365779641535,"herb","Perennial",-0.339847858110652,11
"1088","Filipendula ulmaria","Filipendula ulmaria","Syrphids","2_2_dicks_2002_england_hicklingbroad.csv",10,-0.177034096884083,"Rosales","Rosaceae","Filipendula","hermaphrodite","self_compatible","high","quantitative","NA","dish","actinomorphic","600","600","150","6.5","0.5","1.25","2","herb","perennial","0.85","Hermaphrodite","self_compatible","high",-0.0323384464671377,"Open","actinomorphic",-0.159095960689136,1.32673280259353,2.44199988439092,-0.452709029061328,-0.623345952712826,-0.58329971412144,-0.128365779641535,"herb","Perennial",-0.339847858110652,11
"1089","Flagellaria indica","Flagellaria indica","Coleoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",6,-0.382500128314685,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1090","Flagellaria indica","Flagellaria indica","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1091","Flagellaria indica","Flagellaria indica","Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1092","Flagellaria indica","Flagellaria indica","Syrphids","14_1_kaiser-bunbury_2010_mauritius_control.csv",1,-0.577958629091627,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1093","Flagellaria indica","Flagellaria indica","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1094","Flagellaria indica","Flagellaria indica","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",8,-0.207638606004867,"Poales","Flagellariaceae","Flagellaria","hermaphrodite","NA","NA","NA","NA","campanulate","actinomorphic","150","150","50","2.5","2.1","1","3","vine","perennial","7.5","Hermaphrodite","self_compatible","none",-0.211555085886334,"Campanulate","actinomorphic",-0.215517767173207,0.203197696976557,0.196406769759188,-0.652231437196919,-0.527552785961253,-0.610886225647633,-0.127767834033602,"vine","Perennial",1.58822883205568,5
"1095","Freesia refracta","Freesia refracta","Lepidoptera","8_1_olesen_2002_azores.csv",12,-0.630679461557888,"Asparagales","Iridaceae","Freesia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","actinomorphic","30","6","150","31.1","26","10","4","herb","perennial","0.35","Hermaphrodite","self_incompatible","none",-0.0378903934708167,"Tube","actinomorphic",-0.230563582235626,-0.156333536820876,2.44199988439092,0.774353780972557,0.903357642390374,0.38222818929531,-0.12716988842567,"herb","Perennial",-0.484816030303609,8
"1096","Freesia refracta","Freesia refracta","Apidae","8_1_olesen_2002_azores.csv",11,-0.645990754844264,"Asparagales","Iridaceae","Freesia","hermaphrodite","self_incompatible","none","qualitative","NA","tube","actinomorphic","30","6","150","31.1","26","10","4","herb","perennial","0.35","Hermaphrodite","self_incompatible","none",-0.0378903934708167,"Tube","actinomorphic",-0.230563582235626,-0.156333536820876,2.44199988439092,0.774353780972557,0.903357642390374,0.38222818929531,-0.12716988842567,"herb","Perennial",-0.484816030303609,8
"1097","Gaertnera petrinensis","Gaertnera petrinensis","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","NA","NA","NA","tube","actinomorphic","500","100","50","10","15","7.5","2","shrub","perennial","1.25","Hermaphrodite","self_incompatible","none",-0.0753374156632515,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.244779620973307,0.106363074033381,-0.128365779641535,"shrub","Perennial",-0.223873320356287,2
"1098","Gaertnera petrinensis","Gaertnera petrinensis","Coleoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","NA","NA","NA","tube","actinomorphic","500","100","50","10","15","7.5","2","shrub","perennial","1.25","Hermaphrodite","self_incompatible","none",-0.0753374156632515,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.244779620973307,0.106363074033381,-0.128365779641535,"shrub","Perennial",-0.223873320356287,2
"1099","Gaertnera petrinensis","Gaertnera petrinensis","Lepidoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5,-0.31961920704954,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","NA","NA","NA","tube","actinomorphic","500","100","50","10","15","7.5","2","shrub","perennial","1.25","Hermaphrodite","self_incompatible","none",-0.0753374156632515,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.244779620973307,0.106363074033381,-0.128365779641535,"shrub","Perennial",-0.223873320356287,2
"1100","Gaertnera petrinensis","Gaertnera petrinensis","Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","NA","NA","NA","tube","actinomorphic","500","100","50","10","15","7.5","2","shrub","perennial","1.25","Hermaphrodite","self_incompatible","none",-0.0753374156632515,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.244779620973307,0.106363074033381,-0.128365779641535,"shrub","Perennial",-0.223873320356287,2
"1101","Gaertnera petrinensis","Gaertnera petrinensis","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","NA","NA","NA","tube","actinomorphic","500","100","50","10","15","7.5","2","shrub","perennial","1.25","Hermaphrodite","self_incompatible","none",-0.0753374156632515,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.244779620973307,0.106363074033381,-0.128365779641535,"shrub","Perennial",-0.223873320356287,2
"1102","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Hymenoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",4,-0.460683528625462,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1103","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Lepidoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",32,0.633884075725412,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1104","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Syrphids","14_1_kaiser-bunbury_2010_mauritius_control.csv",8,-0.304316728003908,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1105","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",10,-0.132984871975086,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1106","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Apidae","14_1_kaiser-bunbury_2010_mauritius_control.csv",13,-0.108858227226967,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1107","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Hymenoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",1,-0.468926675109103,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1108","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Coleoptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",7,-0.343408428159297,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1109","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Apidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",5,-0.31961920704954,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1110","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",3,-0.394272941079321,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1111","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Non-syrphids-diptera","14_1_kaiser-bunbury_2010_mauritius_control.csv",12,-0.147949927382355,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1112","Gaertnera psychotrioides","Gaertnera psychotrioides/edentata","Lepidoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",43,1.09880173951631,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","10","12.5","12.5","2","tree","perennial","6.3","Hermaphrodite","self_incompatible","low",-0.201540455307785,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.278126921942686,0.0951027979239737,0.658093304557238,-0.128365779641535,"tree","Perennial",1.24030521879258,5
"1113","Gaertnera rotundifolia","Gaertnera rotundifolia","Syrphids","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","2.5","20","15.25","2","shrub","perennial","3.5","Hermaphrodite","self_incompatible","low",-0.0583494419271085,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.652231437196919,0.544133267071974,0.96154493134536,-0.128365779641535,"shrub","Perennial",0.42848345451202,2
"1114","Gaertnera rotundifolia","Gaertnera rotundifolia","Lepidoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",16,0.0909763301142593,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","2.5","20","15.25","2","shrub","perennial","3.5","Hermaphrodite","self_incompatible","low",-0.0583494419271085,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.652231437196919,0.544133267071974,0.96154493134536,-0.128365779641535,"shrub","Perennial",0.42848345451202,2
"1115","Gaertnera rotundifolia","Gaertnera rotundifolia","Non-syrphids-diptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","2.5","20","15.25","2","shrub","perennial","3.5","Hermaphrodite","self_incompatible","low",-0.0583494419271085,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.652231437196919,0.544133267071974,0.96154493134536,-0.128365779641535,"shrub","Perennial",0.42848345451202,2
"1116","Gaertnera rotundifolia","Gaertnera rotundifolia","Coleoptera","14_2_kaiser-bunbury_2010_mauritius_restored.csv",2,-0.431599808094212,"Gentianales","Rubiaceae","Gaertnera","hermaphrodite","self_incompatible","low","qualitative","NA","tube","actinomorphic","500","100","50","2.5","20","15.25","2","shrub","perennial","3.5","Hermaphrodite","self_incompatible","low",-0.0583494419271085,"Tube","actinomorphic",-0.171634139907819,0.0783604630191149,0.196406769759188,-0.652231437196919,0.544133267071974,0.96154493134536,-0.128365779641535,"shrub","Perennial",0.42848345451202,2
"1117","Galactites tomentosus","Galactites tomentosa","Lepidoptera","1_4_bartomeus_spain_2008_medca_2_3.csv",3,-0.522128885560556,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1118","Galactites tomentosus","Galactites tomentosa","Coleoptera","1_3_bartomeus_spain_2008_medca_1_2.csv",3,-0.371163712182691,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1119","Galactites tomentosus","Galactites tomentosa","Hymenoptera","1_4_bartomeus_spain_2008_medca_2_3.csv",7,0.382894516077741,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1120","Galactites tomentosus","Galactites tomentosa","Coleoptera","1_4_bartomeus_spain_2008_medca_2_3.csv",8,0.609150366487315,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1121","Galactites tomentosus","Galactites tomentosa","Apidae","1_4_bartomeus_spain_2008_medca_2_3.csv",4,-0.295873035150982,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1122","Galactites tomentosus","Galactites tomentosa","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1,-0.665640706972263,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1123","Galactites tomentosus","Galactites tomentosa","Non-syrphids-diptera","1_4_bartomeus_spain_2008_medca_2_3.csv",4,-0.295873035150982,"Asterales","Asteraceae","Galactites","hermaphrodite","NA","NA","NA","NA","capitulum","actinomorphic","3","3","60","60","16.5","10","30","herb","annual","0.27500000000000002","Hermaphrodite","self_incompatible","none",0.0130395889082104,"Capitulum","actinomorphic",-0.23394889062467,-0.163823770858322,0.420966081222361,2.2159031797522,0.334585714802907,0.38222818929531,-0.111623302619423,"herb","Short lived",-0.506561256132553,8
"1124","Galeopsis bifida","Galeopsis bifida","Apidae","5_1_fang_2008_china.csv",152,2.91265076204915,"Lamiales","Lamiaceae","Galeopsis","hermaphrodite","self_compatible","high","qualitative","NA","tube","zygomorphic","15","15","20","7","13.5","10","4","herb","annual","0.45","Hermaphrodite","self_compatible","high",0.880207738448649,"Tube","zygomorphic",-0.232444309118428,-0.133862834708536,-0.477271164630331,-0.427768728044379,0.154973527143707,0.38222818929531,-0.12716988842567,"herb","Short lived",-0.455822395865018,12
"1125","Galeopsis bifida","Galeopsis bifida","Syrphids","5_1_fang_2008_china.csv",5,-0.431652182428448,"Lamiales","Lamiaceae","Galeopsis","hermaphrodite","self_compatible","high","qualitative","NA","tube","zygomorphic","15","15","20","7","13.5","10","4","herb","annual","0.45","Hermaphrodite","self_compatible","high",0.880207738448649,"Tube","zygomorphic",-0.232444309118428,-0.133862834708536,-0.477271164630331,-0.427768728044379,0.154973527143707,0.38222818929531,-0.12716988842567,"herb","Short lived",-0.455822395865018,12
"1126","Galium saxatile","Galium saxatile","Syrphids","3_2_dupont_2009_denmark_ib.csv",519,3.04438801394826,"Gentianales","Rubiaceae","Galium","hermaphrodite","self_incompatible","none","qualitative","NA","bowl","actinomorphic","50","10","10","2.5","1","2","2","shrub","perennial","0.6","Hermaphrodite","self_incompatible","none",-0.18408109147847,"Open","actinomorphic",-0.22805594639189,-0.14634655810428,-0.701830476093504,-0.652231437196919,-0.59341058810296,-0.500540179542861,-0.128365779641535,"shrub","Perennial",-0.412331944207131,1
"1127","Galium saxatile","Galium saxatile","Coleoptera","3_3_dupont_2009_denmark_so.csv",26,-0.28620130010539,"Gentianales","Rubiaceae","Galium","hermaphrodite","self_incompatible","none","qualitative","NA","bowl","actinomorphic","50","10","10","2.5","1","2","2","shrub","perennial","0.6","Hermaphrodite","self_incompatible","none",-0.18408109147847,"Open","actinomorphic",-0.22805594639189,-0.14634655810428,-0.701830476093504,-0.652231437196919,-0.59341058810296,-0.500540179542861,-0.128365779641535,"shrub","Perennial",-0.412331944207131,1
"1128","Galium saxatile","Galium saxatile","Coleoptera","3_1_dupont_2009_denmark_hl.csv",5,-0.375186020641287,"Gentianales","Rubiaceae","Galium","hermaphrodite","self_incompatible","none","qualitative","NA","bowl","actinomorphic","50","10","10","2.5","1","2","2","shrub","perennial","0.6","Hermaphrodite","self_incompatible","none",-0.18408109147847,"Open","actinomorphic",-0.22805594639189,-0.14634655810428,-0.701830476093504,-0.652231437196919,-0.59341058810296,-0.500540179542861,-0.128365779641535,"shrub","Perennial",-0.412331944207131,1
"1129","Gastonia crassa","Gastonia crassa","Hymenoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",5,-0.413973460505403,"Apiales","Araliaceae","Gastonia","hermaphrodite","monoecious","NA","NA","NA","campanulate","actinomorphic","80","80","125","6.5","17","1","7","shrub","perennial","5","Hermaphrodite","monoecious","none",-0.635601880877746,"Campanulate","actinomorphic",-0.224294492626285,0.0284255694361382,1.88060160573299,-0.452709029061328,0.364521079412774,-0.610886225647633,-0.125376051601872,"shrub","Perennial",0.863387971090891,1
"1130","Gastonia crassa","Gastonia crassa","Non-syrphids-diptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2,-0.517791256243435,"Apiales","Araliaceae","Gastonia","hermaphrodite","monoecious","NA","NA","NA","campanulate","actinomorphic","80","80","125","6.5","17","1","7","shrub","perennial","5","Hermaphrodite","monoecious","none",-0.635601880877746,"Campanulate","actinomorphic",-0.224294492626285,0.0284255694361382,1.88060160573299,-0.452709029061328,0.364521079412774,-0.610886225647633,-0.125376051601872,"shrub","Perennial",0.863387971090891,1
