"","Plant_species","guild","Id","Interaction"
"1382","Mimusops sechellarum","Coleoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1383","Mimusops sechellarum","Coleoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1
"1384","Mimusops sechellarum","Lepidoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1385","Mimusops sechellarum","Lepidoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1386","Mimusops sechellarum","Lepidoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1387","Mimusops sechellarum","Lepidoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1388","Mimusops sechellarum","Lepidoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1389","Mimusops sechellarum","Lepidoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1390","Mimusops sechellarum","Lepidoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1391","Mimusops sechellarum","Non-bee-Hymenoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1392","Mimusops sechellarum","Non-bee-Hymenoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1
"1393","Mimusops sechellarum","Non-bee-Hymenoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1394","Mimusops sechellarum","Non-bee-Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1395","Mimusops sechellarum","Non-bee-Hymenoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1396","Mimusops sechellarum","Non-bee-Hymenoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1397","Mimusops sechellarum","Non-bee-Hymenoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1398","Mimusops sechellarum","Non-bee-Hymenoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1399","Mimusops sechellarum","Non-syrphids-diptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",3
"1400","Mimusops sechellarum","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1401","Mimusops sechellarum","Non-syrphids-diptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1402","Mimusops sechellarum","Non-syrphids-diptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1403","Mimusops sechellarum","Non-syrphids-diptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",2
"1404","Mimusops sechellarum","Non-syrphids-diptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2
"1405","Mimusops sechellarum","Non-syrphids-diptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1406","Mimusops sechellarum","Non-syrphids-diptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",8
"1407","Mimusops sechellarum","Syrphids","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1408","Mimusops sechellarum","Syrphids","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1409","Mimusops sechellarum","Syrphids","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1410","Mimusops sechellarum","Syrphids","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1411","Mimusops sechellarum","Syrphids","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1412","Mimusops sechellarum","Syrphids","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1413","Mimusops sechellarum","Syrphids","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1414","Mimusops sechellarum","Syrphids","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1415","Mimusops sechellarum",NA,"11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1416","Mimusops sechellarum",NA,"11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1417","Mimusops sechellarum",NA,"11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1418","Mimusops sechellarum",NA,"11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1419","Mimusops sechellarum",NA,"13_1_kaiser-bunbury_2011_seychelles_bernica.csv",8
"1420","Mimusops sechellarum",NA,"13_3_kaiser-bunbury_2011_seychelles_copolia.csv",3
"1421","Mimusops sechellarum",NA,"13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",13
"1422","Mimusops sechellarum",NA,"13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1
"1423","Nephrosperma vanhoutteanum","Bee","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",269
"1424","Nephrosperma vanhoutteanum","Bee","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",184
"1425","Nephrosperma vanhoutteanum","Bee","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",127
"1426","Nephrosperma vanhoutteanum","Bee","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",326
"1427","Nephrosperma vanhoutteanum","Bee","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",93
"1428","Nephrosperma vanhoutteanum","Bee","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",446
"1429","Nephrosperma vanhoutteanum","Bee","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",511
"1430","Nephrosperma vanhoutteanum","Bee","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",346
"1431","Nephrosperma vanhoutteanum","Bee","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",357
"1432","Nephrosperma vanhoutteanum","Bee","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",263
"1433","Nephrosperma vanhoutteanum","Bee","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",202
"1434","Nephrosperma vanhoutteanum","Bee","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",201
"1435","Nephrosperma vanhoutteanum","Bee","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",210
"1436","Nephrosperma vanhoutteanum","Bee","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",302
"1437","Nephrosperma vanhoutteanum","Coleoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",146
"1438","Nephrosperma vanhoutteanum","Coleoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",28
"1439","Nephrosperma vanhoutteanum","Coleoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",51
"1440","Nephrosperma vanhoutteanum","Coleoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",57
"1441","Nephrosperma vanhoutteanum","Coleoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",7
"1442","Nephrosperma vanhoutteanum","Coleoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",96
"1443","Nephrosperma vanhoutteanum","Coleoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",93
"1444","Nephrosperma vanhoutteanum","Coleoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",32
"1445","Nephrosperma vanhoutteanum","Coleoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",42
"1446","Nephrosperma vanhoutteanum","Coleoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",14
"1447","Nephrosperma vanhoutteanum","Coleoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",2
"1448","Nephrosperma vanhoutteanum","Coleoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",46
"1449","Nephrosperma vanhoutteanum","Coleoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",18
"1450","Nephrosperma vanhoutteanum","Coleoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2
"1451","Nephrosperma vanhoutteanum","Lepidoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1452","Nephrosperma vanhoutteanum","Lepidoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1453","Nephrosperma vanhoutteanum","Lepidoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1454","Nephrosperma vanhoutteanum","Lepidoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1455","Nephrosperma vanhoutteanum","Lepidoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1456","Nephrosperma vanhoutteanum","Lepidoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1457","Nephrosperma vanhoutteanum","Lepidoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1458","Nephrosperma vanhoutteanum","Lepidoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1459","Nephrosperma vanhoutteanum","Lepidoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"1460","Nephrosperma vanhoutteanum","Lepidoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1461","Nephrosperma vanhoutteanum","Lepidoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1
"1462","Nephrosperma vanhoutteanum","Lepidoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1463","Nephrosperma vanhoutteanum","Lepidoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1464","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2
"1465","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",1
"1466","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1467","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",1
"1468","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1469","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1470","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",4
"1471","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",3
"1472","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1
"1473","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"1474","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1475","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1
"1476","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",1
"1477","Nephrosperma vanhoutteanum","Non-bee-Hymenoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1478","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",62
"1479","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",13
"1480","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",10
"1481","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",143
"1482","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",5
"1483","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",64
"1484","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",120
"1485","Nephrosperma vanhoutteanum","Non-syrphids-diptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",114
"1486","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",77
"1487","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",15
"1488","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",37
"1489","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",40
"1490","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",44
"1491","Nephrosperma vanhoutteanum","Non-syrphids-diptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",48
"1492","Nephrosperma vanhoutteanum","Syrphids","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1493","Nephrosperma vanhoutteanum","Syrphids","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1494","Nephrosperma vanhoutteanum","Syrphids","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1
"1495","Nephrosperma vanhoutteanum","Syrphids","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",2
"1496","Nephrosperma vanhoutteanum","Syrphids","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",1
"1497","Nephrosperma vanhoutteanum","Syrphids","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"1498","Nephrosperma vanhoutteanum","Syrphids","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1499","Nephrosperma vanhoutteanum","Syrphids","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1
"1500","Nephrosperma vanhoutteanum","Syrphids","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",16
"1501","Nephrosperma vanhoutteanum","Syrphids","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",3
"1502","Nephrosperma vanhoutteanum","Syrphids","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",1
"1503","Nephrosperma vanhoutteanum","Syrphids","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",8
"1504","Nephrosperma vanhoutteanum","Syrphids","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",1
"1505","Nephrosperma vanhoutteanum","Syrphids","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2
"1506","Nephrosperma vanhoutteanum",NA,"11_1_kaiser-bunbury_2017_seychelles_bernica.csv",8
"1507","Nephrosperma vanhoutteanum",NA,"11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1508","Nephrosperma vanhoutteanum",NA,"11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1509","Nephrosperma vanhoutteanum",NA,"11_4_kaiser-bunbury_2017_seychelles_reserve.csv",13
"1510","Nephrosperma vanhoutteanum",NA,"11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",1
"1511","Nephrosperma vanhoutteanum",NA,"11_6_kaiser-bunbury_2017_seychelles_salazie.csv",4
"1512","Nephrosperma vanhoutteanum",NA,"11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",4
"1513","Nephrosperma vanhoutteanum",NA,"11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",3
"1514","Nephrosperma vanhoutteanum",NA,"13_1_kaiser-bunbury_2011_seychelles_bernica.csv",14
"1515","Nephrosperma vanhoutteanum",NA,"13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",9
"1516","Nephrosperma vanhoutteanum",NA,"13_3_kaiser-bunbury_2011_seychelles_copolia.csv",6
"1517","Nephrosperma vanhoutteanum",NA,"13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",6
"1518","Nephrosperma vanhoutteanum",NA,"13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",11
"1519","Nephrosperma vanhoutteanum",NA,"13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",3
"1520","Paragenipa lancifolia","Bee","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",46
"1521","Paragenipa lancifolia","Bee","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",26
"1522","Paragenipa lancifolia","Bee","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",30
"1523","Paragenipa lancifolia","Bee","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",85
"1524","Paragenipa lancifolia","Bee","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",5
"1525","Paragenipa lancifolia","Bee","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",101
"1526","Paragenipa lancifolia","Bee","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",139
"1527","Paragenipa lancifolia","Bee","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",36
"1528","Paragenipa lancifolia","Coleoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1529","Paragenipa lancifolia","Coleoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1530","Paragenipa lancifolia","Coleoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1531","Paragenipa lancifolia","Coleoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1532","Paragenipa lancifolia","Coleoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1533","Paragenipa lancifolia","Coleoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"1534","Paragenipa lancifolia","Coleoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1535","Paragenipa lancifolia","Coleoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1536","Paragenipa lancifolia","Lepidoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1537","Paragenipa lancifolia","Lepidoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1538","Paragenipa lancifolia","Lepidoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1539","Paragenipa lancifolia","Lepidoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1540","Paragenipa lancifolia","Lepidoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1541","Paragenipa lancifolia","Lepidoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1542","Paragenipa lancifolia","Lepidoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",2
"1543","Paragenipa lancifolia","Non-bee-Hymenoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1544","Paragenipa lancifolia","Non-bee-Hymenoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1545","Paragenipa lancifolia","Non-bee-Hymenoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1546","Paragenipa lancifolia","Non-bee-Hymenoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1547","Paragenipa lancifolia","Non-bee-Hymenoptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1548","Paragenipa lancifolia","Non-bee-Hymenoptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"1549","Paragenipa lancifolia","Non-bee-Hymenoptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",1
"1550","Paragenipa lancifolia","Non-bee-Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1551","Paragenipa lancifolia","Non-syrphids-diptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2
"1552","Paragenipa lancifolia","Non-syrphids-diptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1553","Paragenipa lancifolia","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",3
"1554","Paragenipa lancifolia","Non-syrphids-diptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",5
"1555","Paragenipa lancifolia","Non-syrphids-diptera","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1556","Paragenipa lancifolia","Non-syrphids-diptera","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",2
"1557","Paragenipa lancifolia","Non-syrphids-diptera","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",3
"1558","Paragenipa lancifolia","Non-syrphids-diptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1
"1559","Paragenipa lancifolia","Syrphids","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1560","Paragenipa lancifolia","Syrphids","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1561","Paragenipa lancifolia","Syrphids","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1562","Paragenipa lancifolia","Syrphids","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1563","Paragenipa lancifolia","Syrphids","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1564","Paragenipa lancifolia","Syrphids","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"1565","Paragenipa lancifolia","Syrphids","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1566","Paragenipa lancifolia","Syrphids","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1567","Paragenipa lancifolia",NA,"11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1568","Paragenipa lancifolia",NA,"11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1569","Paragenipa lancifolia",NA,"11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1570","Paragenipa lancifolia",NA,"11_4_kaiser-bunbury_2017_seychelles_reserve.csv",1
"1571","Paragenipa lancifolia",NA,"11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1572","Paragenipa lancifolia",NA,"11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"1573","Paragenipa lancifolia",NA,"11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1574","Paragenipa lancifolia",NA,"11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1575","Phoenicophorium borsigianum","Bee","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",19
"1576","Phoenicophorium borsigianum","Bee","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",201
"1577","Phoenicophorium borsigianum","Bee","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",10
"1578","Phoenicophorium borsigianum","Bee","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",250
"1579","Phoenicophorium borsigianum","Bee","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",60
"1580","Phoenicophorium borsigianum","Bee","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",105
"1581","Phoenicophorium borsigianum","Bee","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",127
"1582","Phoenicophorium borsigianum","Bee","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",53
"1583","Phoenicophorium borsigianum","Bee","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",40
"1584","Phoenicophorium borsigianum","Bee","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",42
"1585","Phoenicophorium borsigianum","Bee","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",50
"1586","Phoenicophorium borsigianum","Coleoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2
"1587","Phoenicophorium borsigianum","Coleoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",159
"1588","Phoenicophorium borsigianum","Coleoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1589","Phoenicophorium borsigianum","Coleoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",70
"1590","Phoenicophorium borsigianum","Coleoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",20
"1591","Phoenicophorium borsigianum","Coleoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",14
"1592","Phoenicophorium borsigianum","Coleoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",108
"1593","Phoenicophorium borsigianum","Coleoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1594","Phoenicophorium borsigianum","Coleoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",59
"1595","Phoenicophorium borsigianum","Coleoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",9
"1596","Phoenicophorium borsigianum","Coleoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1
"1597","Phoenicophorium borsigianum","Lepidoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1598","Phoenicophorium borsigianum","Lepidoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1599","Phoenicophorium borsigianum","Lepidoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1600","Phoenicophorium borsigianum","Lepidoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"1601","Phoenicophorium borsigianum","Lepidoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1602","Phoenicophorium borsigianum","Lepidoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"1603","Phoenicophorium borsigianum","Lepidoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1604","Phoenicophorium borsigianum","Lepidoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"1605","Phoenicophorium borsigianum","Lepidoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1606","Phoenicophorium borsigianum","Lepidoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1607","Phoenicophorium borsigianum","Non-bee-Hymenoptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1608","Phoenicophorium borsigianum","Non-bee-Hymenoptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",0
"1609","Phoenicophorium borsigianum","Non-bee-Hymenoptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1610","Phoenicophorium borsigianum","Non-bee-Hymenoptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",1
"1611","Phoenicophorium borsigianum","Non-bee-Hymenoptera","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1612","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",3
"1613","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"1614","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1615","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"1616","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1617","Phoenicophorium borsigianum","Non-bee-Hymenoptera","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1618","Phoenicophorium borsigianum","Non-syrphids-diptera","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1619","Phoenicophorium borsigianum","Non-syrphids-diptera","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",88
"1620","Phoenicophorium borsigianum","Non-syrphids-diptera","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",1
"1621","Phoenicophorium borsigianum","Non-syrphids-diptera","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",60
