"","Plant_species","bee_family","Id","Interaction"
"1726","Leucanthemum vulgare","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1727","Leucanthemum vulgare","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1728","Leucanthemum vulgare","Apidae","2_1_dicks_2002_england_shelfanger.csv",50
"1729","Leucanthemum vulgare","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",49
"1730","Leucanthemum vulgare","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",13
"1731","Leucanthemum vulgare","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1732","Leucanthemum vulgare","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",1
"1733","Leucanthemum vulgare","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"1734","Leucanthemum vulgare","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1735","Leucanthemum vulgare","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1736","Leucanthemum vulgare","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1737","Leucanthemum vulgare","Halictidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1738","Leucanthemum vulgare","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",0
"1739","Leucopogon montanus","Colletidae","6_1_inouye_1988_australia.csv",0
"1740","Leucopogon montanus","Halictidae","6_1_inouye_1988_australia.csv",1
"1741","Ligularia cymbulifera","Apidae","5_1_fang_2008_china.csv",18
"1742","Ligularia cymbulifera","Colletidae","5_1_fang_2008_china.csv",0
"1743","Ligularia cymbulifera","Halictidae","5_1_fang_2008_china.csv",0
"1744","Ligularia dictyoneura","Apidae","5_1_fang_2008_china.csv",125
"1745","Ligularia dictyoneura","Colletidae","5_1_fang_2008_china.csv",0
"1746","Ligularia dictyoneura","Halictidae","5_1_fang_2008_china.csv",5
"1747","Ligularia lankongensis","Apidae","5_1_fang_2008_china.csv",35
"1748","Ligularia lankongensis","Colletidae","5_1_fang_2008_china.csv",0
"1749","Ligularia lankongensis","Halictidae","5_1_fang_2008_china.csv",3
"1750","Lilium duchartrei","Apidae","5_1_fang_2008_china.csv",22
"1751","Lilium duchartrei","Colletidae","5_1_fang_2008_china.csv",0
"1752","Lilium duchartrei","Halictidae","5_1_fang_2008_china.csv",3
"1753","Linaria viscosa","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1754","Linaria viscosa","Andrenidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1755","Linaria viscosa","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1756","Linaria viscosa","Apidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1757","Linaria viscosa","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1758","Linaria viscosa","Colletidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1759","Linaria viscosa","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1760","Linaria viscosa","Halictidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1761","Linaria viscosa","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1762","Linaria viscosa","Megachilidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1763","Linaria viscosa","Melittidae","12_9_bartomeus_spain_2008_LaRocina_unp.csv",0
"1764","Linum bienne","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1765","Linum bienne","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",2
"1766","Linum bienne","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1767","Linum bienne","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1768","Linum bienne","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1769","Linum sp.","Andrenidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1770","Linum sp.","Apidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1771","Linum sp.","Colletidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1772","Linum sp.","Halictidae","1_3_bartomeus_spain_2008_medca_1_2.csv",0
"1773","Linum sp.","Megachilidae","1_3_bartomeus_spain_2008_medca_1_2.csv",1
"1774","Lippia alba","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1775","Lippia alba","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"1776","Lippia alba","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1777","Lippia alba","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1778","Lippia alba","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1779","Lotus corniculatus","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",8
"1780","Lotus corniculatus","Andrenidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1781","Lotus corniculatus","Apidae","2_1_dicks_2002_england_shelfanger.csv",1028
"1782","Lotus corniculatus","Apidae","2_2_dicks_2002_england_hicklingbroad.csv",5
"1783","Lotus corniculatus","Apidae","5_1_fang_2008_china.csv",28
"1784","Lotus corniculatus","Apidae","8_1_olesen_2002_azores.csv",47
"1785","Lotus corniculatus","Colletidae","5_1_fang_2008_china.csv",0
"1786","Lotus corniculatus","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1787","Lotus corniculatus","Halictidae","2_2_dicks_2002_england_hicklingbroad.csv",0
"1788","Lotus corniculatus","Halictidae","5_1_fang_2008_china.csv",0
"1789","Lotus corniculatus","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",9
"1790","Lotus uliginosus","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"1791","Lotus uliginosus","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",52
"1792","Lotus uliginosus","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1793","Lotus uliginosus","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1794","Lotus uliginosus","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1795","Lotus uliginosus","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1796","Lupinus angustifolius","Andrenidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1797","Lupinus angustifolius","Apidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",1
"1798","Lupinus angustifolius","Colletidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1799","Lupinus angustifolius","Halictidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1800","Lupinus angustifolius","Megachilidae","12_11_bartomeus_spain_2008_Niebla_unp.csv",0
"1801","Lychnis flos-cuculi","Andrenidae","2_1_dicks_2002_england_shelfanger.csv",0
"1802","Lychnis flos-cuculi","Apidae","2_1_dicks_2002_england_shelfanger.csv",3
"1803","Lychnis flos-cuculi","Halictidae","2_1_dicks_2002_england_shelfanger.csv",0
"1804","Lychnis flos-cuculi","Megachilidae","2_1_dicks_2002_england_shelfanger.csv",0
"1805","Lycium chilense","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1806","Lycium chilense","Andrenidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1807","Lycium chilense","Apidae","15_1_peralta_2006_mendoza_site_1.csv",33
"1808","Lycium chilense","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1809","Lycium chilense","Apidae","15_3_peralta_2006_mendoza_site_3.csv",7
"1810","Lycium chilense","Colletidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1811","Lycium chilense","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1812","Lycium chilense","Colletidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1813","Lycium chilense","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",3
"1814","Lycium chilense","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",3
"1815","Lycium chilense","Halictidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1816","Lycium chilense","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",5
"1817","Lycium chilense","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1818","Lycium chilense","Megachilidae","15_3_peralta_2006_mendoza_site_3.csv",0
"1819","Malpighiaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1820","Malpighiaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",8
"1821","Malpighiaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1822","Malpighiaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1823","Malpighiaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1824","Medusagyne oppositifolia","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1825","Medusagyne oppositifolia","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1826","Medusagyne oppositifolia","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",7
"1827","Medusagyne oppositifolia","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1
"1828","Medusagyne oppositifolia","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",1
"1829","Medusagyne oppositifolia","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1830","Melampyrum pratense","Andrenidae","3_1_dupont_2009_denmark_hl.csv",18
"1831","Melampyrum pratense","Apidae","3_1_dupont_2009_denmark_hl.csv",104
"1832","Melampyrum pratense","Colletidae","3_1_dupont_2009_denmark_hl.csv",0
"1833","Melampyrum pratense","Halictidae","3_1_dupont_2009_denmark_hl.csv",2
"1834","Melochia pyramidata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1835","Melochia pyramidata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1836","Melochia pyramidata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1837","Melochia pyramidata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1838","Melochia pyramidata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1839","Memecylon elaeagni","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1840","Memecylon elaeagni","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",2
"1841","Memecylon elaeagni","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1842","Memecylon elaeagni","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1843","Memecylon elaeagni","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1844","Memecylon elaeagni","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",1
"1845","Memecylon elaeagni","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"1846","Memecylon elaeagni","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1847","Memecylon elaeagni","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",0
"1848","Memecylon elaeagni","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1849","Memecylon elaeagni","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1850","Memecylon elaeagni","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",2
"1851","Memecylon elaeagni","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",5
"1852","Memecylon elaeagni","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",16
"1853","Memecylon elaeagni","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",17
"1854","Memecylon elaeagni","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",14
"1855","Memecylon elaeagni","Halictidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",12
"1856","Memecylon elaeagni","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",45
"1857","Memecylon elaeagni","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",5
"1858","Memecylon elaeagni","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",4
"1859","Memecylon elaeagni","Halictidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",19
"1860","Memecylon elaeagni","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",27
"1861","Memecylon elaeagni","Halictidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",18
"1862","Memecylon elaeagni","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",4
"1863","Memecylon elaeagni","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",6
"1864","Memecylon elaeagni","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",10
"1865","Memecylon elaeagni","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1866","Memecylon elaeagni","Megachilidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",13
"1867","Memecylon elaeagni","Megachilidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",0
"1868","Memecylon elaeagni","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",1
"1869","Memecylon elaeagni","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",15
"1870","Memecylon elaeagni","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1871","Memecylon elaeagni","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1872","Memecylon elaeagni","Megachilidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",2
"1873","Memecylon elaeagni","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1874","Memecylon elaeagni","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1875","Memecylon ovatifolium","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"1876","Menodora decemfida","Andrenidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1877","Menodora decemfida","Andrenidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1878","Menodora decemfida","Apidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1879","Menodora decemfida","Apidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1880","Menodora decemfida","Apidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1881","Menodora decemfida","Colletidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1882","Menodora decemfida","Colletidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1883","Menodora decemfida","Colletidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1884","Menodora decemfida","Halictidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1885","Menodora decemfida","Halictidae","15_2_peralta_2006_mendoza_site_2.csv",1
"1886","Menodora decemfida","Halictidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1887","Menodora decemfida","Megachilidae","15_1_peralta_2006_mendoza_site_1.csv",0
"1888","Menodora decemfida","Megachilidae","15_2_peralta_2006_mendoza_site_2.csv",0
"1889","Menodora decemfida","Megachilidae","15_4_peralta_2006_mendoza_site_4.csv",0
"1890","Mentha haplocalyx","Apidae","5_1_fang_2008_china.csv",4
"1891","Mentha haplocalyx","Colletidae","5_1_fang_2008_china.csv",0
"1892","Mentha haplocalyx","Halictidae","5_1_fang_2008_china.csv",3
"1893","Mertensia virginica","Andrenidae","16_1_burkle_usa_2013.csv",1
"1894","Mertensia virginica","Apidae","16_1_burkle_usa_2013.csv",13
"1895","Mertensia virginica","Colletidae","16_1_burkle_usa_2013.csv",1
"1896","Mertensia virginica","Halictidae","16_1_burkle_usa_2013.csv",9
"1897","Mertensia virginica","Megachilidae","16_1_burkle_usa_2013.csv",6
"1898","Microseris lanceolata","Colletidae","6_1_inouye_1988_australia.csv",1
"1899","Microseris lanceolata","Halictidae","6_1_inouye_1988_australia.csv",2
"1900","Microtea scabrida","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1901","Microtea scabrida","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1902","Microtea scabrida","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1903","Microtea scabrida","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1904","Microtea scabrida","Megachilidae","10_1_souza_2017_brazil_chaco.csv",6
"1905","Microula sikkimensis","Apidae","5_1_fang_2008_china.csv",241
"1906","Microula sikkimensis","Colletidae","5_1_fang_2008_china.csv",0
"1907","Microula sikkimensis","Halictidae","5_1_fang_2008_china.csv",0
"1908","Mimosa hexandra","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1909","Mimosa hexandra","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1910","Mimosa hexandra","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1911","Mimosa hexandra","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1912","Mimosa hexandra","Megachilidae","10_1_souza_2017_brazil_chaco.csv",5
"1913","Mimosa sensibilis","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1914","Mimosa sensibilis","Apidae","10_1_souza_2017_brazil_chaco.csv",21
"1915","Mimosa sensibilis","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1916","Mimosa sensibilis","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1917","Mimosa sensibilis","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1918","Mimulus moschatus","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",1
"1919","Mimulus moschatus","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1920","Mimulus moschatus","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1921","Mimusops erythroxylon","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"1922","Mimusops sechellarum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1923","Mimusops sechellarum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1924","Mimusops sechellarum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1925","Mimusops sechellarum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1926","Mimusops sechellarum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1927","Mimusops sechellarum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1928","Mimusops sechellarum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",4
"1929","Mimusops sechellarum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",17
"1930","Mimusops sechellarum","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1931","Mimusops sechellarum","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1932","Mimusops sechellarum","Halictidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",3
"1933","Mimusops sechellarum","Halictidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",13
"1934","Mimusops sechellarum","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1935","Mimusops sechellarum","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",2
"1936","Mimusops sechellarum","Megachilidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"1937","Mimusops sechellarum","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1938","Mimusops sechellarum","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1939","Mimusops sechellarum","Megachilidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",0
"1940","Mimusops sechellarum","Megachilidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",0
"1941","Mimusops sechellarum","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1942","Mimusops sechellarum","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1943","Molinaea alternifolia","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"1944","Mollugo verticillata","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1945","Mollugo verticillata","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1946","Mollugo verticillata","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1947","Mollugo verticillata","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1948","Mollugo verticillata","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1949","Monarda bradburiana","Andrenidae","16_1_burkle_usa_2013.csv",0
"1950","Monarda bradburiana","Apidae","16_1_burkle_usa_2013.csv",22
"1951","Monarda bradburiana","Colletidae","16_1_burkle_usa_2013.csv",0
"1952","Monarda bradburiana","Halictidae","16_1_burkle_usa_2013.csv",23
"1953","Monarda bradburiana","Megachilidae","16_1_burkle_usa_2013.csv",1
"1954","Monimiastrum globosum","Colletidae","14_2_kaiser-bunbury_2010_mauritius_restored.csv",0
"1955","Morinda citrifolia","Apidae","8_2_olesen_2002_mauritius.csv",0
"1956","Muehlenbeckia axillaris","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",4
"1957","Muehlenbeckia axillaris","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1958","Muehlenbeckia axillaris","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1959","Muehlenbeckia complexa","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1960","Muehlenbeckia complexa","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",14
"1961","Muehlenbeckia complexa","Apidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1962","Muehlenbeckia complexa","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",1
"1963","Muehlenbeckia complexa","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",11
"1964","Muehlenbeckia complexa","Colletidae","17_3_arroyo_correa_new_zealand_2019_3.csv",4
"1965","Muehlenbeckia complexa","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1966","Muehlenbeckia complexa","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",67
"1967","Muehlenbeckia complexa","Halictidae","17_3_arroyo_correa_new_zealand_2019_3.csv",0
"1968","Mycelis muralis","Apidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1969","Mycelis muralis","Colletidae","17_1_arroyo_correa_new_zealand_2019_1.csv",2
"1970","Mycelis muralis","Halictidae","17_1_arroyo_correa_new_zealand_2019_1.csv",0
"1971","Myosotis alpestris","Apidae","5_1_fang_2008_china.csv",0
"1972","Myosotis alpestris","Colletidae","5_1_fang_2008_china.csv",0
"1973","Myosotis alpestris","Halictidae","5_1_fang_2008_china.csv",1
"1974","Myosotis sp.","Apidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1975","Myosotis sp.","Colletidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1976","Myosotis sp.","Halictidae","17_2_arroyo_correa_new_zealand_2019_2.csv",0
"1977","Myrtaceae sp.1","Andrenidae","10_1_souza_2017_brazil_chaco.csv",0
"1978","Myrtaceae sp.1","Apidae","10_1_souza_2017_brazil_chaco.csv",0
"1979","Myrtaceae sp.1","Colletidae","10_1_souza_2017_brazil_chaco.csv",0
"1980","Myrtaceae sp.1","Halictidae","10_1_souza_2017_brazil_chaco.csv",0
"1981","Myrtaceae sp.1","Megachilidae","10_1_souza_2017_brazil_chaco.csv",0
"1982","Nemopanthus mucronata","Andrenidae","9_1_small_1976_canada.csv",20
"1983","Nemopanthus mucronata","Apidae","9_1_small_1976_canada.csv",1
"1984","Nemopanthus mucronata","Colletidae","9_1_small_1976_canada.csv",0
"1985","Nemopanthus mucronata","Halictidae","9_1_small_1976_canada.csv",1
"1986","Neopaxia australasica","Colletidae","6_1_inouye_1988_australia.csv",0
"1987","Neopaxia australasica","Halictidae","6_1_inouye_1988_australia.csv",0
"1988","Nepenthes pervillei","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1989","Nepenthes pervillei","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1990","Nepenthes pervillei","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1991","Nepenthes pervillei","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"1992","Nepenthes pervillei","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1993","Nepenthes pervillei","Halictidae","11_5_kaiser-bunbury_2017_seychelles_rosebelle.csv",0
"1994","Nepenthes pervillei","Halictidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"1995","Nepenthes pervillei","Halictidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"1996","Nepenthes pervillei","Halictidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"1997","Nepenthes pervillei","Halictidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",1
"1998","Nepenthes pervillei","Megachilidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",0
"1999","Nepenthes pervillei","Megachilidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",0
"2000","Nepenthes pervillei","Megachilidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",0
"2001","Nepenthes pervillei","Megachilidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"2002","Nepenthes pervillei","Megachilidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"2003","Nepeta stewartiana","Apidae","5_1_fang_2008_china.csv",7
"2004","Nepeta stewartiana","Colletidae","5_1_fang_2008_china.csv",0
"2005","Nepeta stewartiana","Halictidae","5_1_fang_2008_china.csv",0
"2006","Nephrosperma vanhoutteanum","Apidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",0
"2007","Nephrosperma vanhoutteanum","Apidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",0
"2008","Nephrosperma vanhoutteanum","Apidae","11_6_kaiser-bunbury_2017_seychelles_salazie.csv",1
"2009","Nephrosperma vanhoutteanum","Apidae","11_7_kaiser-bunbury_2017_seychelles_tea_plantation.csv",5
"2010","Nephrosperma vanhoutteanum","Apidae","11_8_kaiser-bunbury_2017_seychelles_trois_feres.csv",1
"2011","Nephrosperma vanhoutteanum","Apidae","13_1_kaiser-bunbury_2011_seychelles_bernica.csv",4
"2012","Nephrosperma vanhoutteanum","Apidae","13_2_kaiser-bunbury_2011_seychelles_casse_dent.csv",0
"2013","Nephrosperma vanhoutteanum","Apidae","13_3_kaiser-bunbury_2011_seychelles_copolia.csv",4
"2014","Nephrosperma vanhoutteanum","Apidae","13_4_kaiser-bunbury_2011_seychelles_la_reserve.csv",1
"2015","Nephrosperma vanhoutteanum","Apidae","13_5_kaiser-bunbury_2011_seychelles_tea_plantation.csv",0
"2016","Nephrosperma vanhoutteanum","Apidae","13_6_kaiser-bunbury_2011_seychelles_trois_ferres.csv",0
"2017","Nephrosperma vanhoutteanum","Halictidae","11_1_kaiser-bunbury_2017_seychelles_bernica.csv",146
"2018","Nephrosperma vanhoutteanum","Halictidae","11_2_kaiser-bunbury_2017_seychelles_casse_dent.csv",125
"2019","Nephrosperma vanhoutteanum","Halictidae","11_3_kaiser-bunbury_2017_seychelles_copolia.csv",75
"2020","Nephrosperma vanhoutteanum","Halictidae","11_4_kaiser-bunbury_2017_seychelles_reserve.csv",197
