species_geonet
Cleome serrulata
Fragaria vesca
Clementsia rhodantha
Pachylophus caespitosus
Draba aurea
Erigeron uniflorus
Aquilegia brevistyla
Arctostaphylus uva-ursi
Silene halli
Galium boreale
Helianthus petiolaris
Prunus pennsylvanica
Trillium undulatum
Cornus canadensis
Maianthemum canadense
Oxalis montana
Linnaea borealis
Clintonia borealis
Aralia nudicaulis
Trientalis borealis
Chimaphila umbellata
Pyrola secunda
Cypripedium acaule
Medeola virginiana
Antidesma madagascariense
Chassalia petrinensis
Dracaena reflexa
Doratoxylon apetalum
Pittosporum senacia
Pandanus wiehii
Geniostoma borbonicum
Sideroxylon cinereum
Xysmalobium gerrardii
Pachycarpus natalensis
Asclepias cucullata
Sisyranthus trichostomus
Xysmalobium involucratum
Aspidonepsis diploglossa
Asclepias woodii
Miraglossum verticillare
Miraglossum pilosum
Anthriscus aemula
Cacalia delphiniifolia
Prunus salicina
Hovenia tomentella
Lespedeza bicolor
Prunus incisa
Tricyrtis hirta
Swida controversa
Lysimachia clethroides
Commelina communis
Persicaria senticosa
Siegesbeckia orientalis
Rhus trichocarpa
Salix gracilistyla
Rubus parvifolius
Magnolia salicifolia
Phellodendron amurense
Corydalis lineariloba
Aruncus dioicus
Castanea crenata
Viola vaginata
Anemone flaccida
Prunus Grayana
Rubus microphyllus
Viola kusanoana
Spuriopimpinella nikoensis
Rubus illecebrosus
Epimedium grandiflorum
Cirsium kagamontanum
Adenocaulon himalaicum
Euonymus sieboldianus
Polygonatum macranthum
Aesculus turbinata
Oxalis griffithii
Caryopteris divaricata
Aucuba japonica
Benthamida kousa
Carpesium divaricatum
Petasites japonicus
Rosa multiflora
Clinopodium micranthum
Cirsium japonicum
Salvia glabrescens
Tripterospermum japonicum
Disporum sessile
Acer rufinerve
Viola grypoceras
Antenoron filiforme
Ainsliaea acerifolia
Myrteola nummularia
Eucryphia cordifolia
Luma apiculata
Rhaphithamnus spinosus
Myrceugenia ovata var  ovata
Amomyrtus meli
Amomyrtus luma
Tepualia stipularis
Gevuina avellana
Mitraria coccinea
Myrceugenia parvifolia
Ugni molinae
Hydrangea serratifolia
Myrceugenia planipes
Berberis buxifolia
Luzuriaga radicans
Ovidia pillopillo
Caldcluvia paniculata
Anagallis alternifolia
Asteranthera ovata
Embothrium coccineum
Berberis darwinii
Gaultheria phillyreifolia
Luzuriaga polyphylla
Ugni candollei
Gaultheria mucronata
Vaccinium myrtilloides
Ledum groenlandicum
Kalmia angustifolia
Aronia melanocarpa
Smilacina trifolia
Gaylussacia baccata
Nemopanthus mucronata
Chamaedaphne calyculata
Spiraea alba
Salix fragilis
Andromeda glaucophylla
Kalmia polifolia
Calopogon pulchellus
Hieracium umbellatum
Succisa pratensis
Erica tetralix
Hypochoeris radicata
Salix repens
Epilobium angustifolium
Arnica montana
Hieracium pilosella
Vaccinium myrtillus
Salix cinerea
Genista anglica
Galium saxatile
Trientalis europaea
Taraxacum sp1 M PL 048
Cytisus scoparius
Vaccinium vitis-idaea
Sorbus sp1 M PL 048
Genista pilosa
Galeopsis sp1 M PL 048
Hieracium sp1 M PL 048
Knautia arvensis
Empetrum nigrum
Prunus padus
Scorzonea humilis
Leucanthemum vulgare
Vicia sativa
Trifolium dubium
Plantago lanceolata
Lotus corniculatus
Centaurea nigra
Cirsium arvense
Salix aurita
Alyssum maritimum
Sonchus tenerrinus
Thymelaea hirusta
Aetheorrina bulbosa
Lathirus clymenum
Euphorbea segatalis
Urospermum picrioides
Cistus albidus
Linum sp
Vicea lutea
Dorichnium pentaphylum
Unidentified sp17 M PL 040
Unidentified sp14 M PL 040
Dendropanax sp1 M PL 040
Unidentified sp15 M PL 040
Unidentified sp16 M PL 040
Dendropanax arboreus
Miconia sp1 M PL 040
Spermacoce assurgens
Petiveria sp1 M PL 040
Unidentified sp20 M PL 040
Unidentified sp22 M PL 040
Unidentified sp13 M PL 040
Portlandia grandiflora
Unidentified sp19 M PL 040
Pilea sp2 M PL 040
Byrsonima sp1 M PL 040
Unidentified sp23 M PL 040
Blakea trinervia
Impatiens walleriana
Pilea sp1 M PL 040
Unidentified sp21 M PL 040
Psidium montanum
Guarea swartzii
Aechmea paniculigera
Tradescantia zebrina
Nectandra coriacea
Wallenia laurifolia
Passiflora sp1 M PL 040
Unidentified sp18 M PL 040
Solidago virgaurea asiatica
Cimicifuga simplex
Filipendula multifuga
Veronicastrum sibiricum japonicum
Malus sieboldii
Senecio nemorensis
Euonymus macropterus
Thalictrum filamentosum tenerum
Agrostis clavata
Arabis hirsuta
Oxalis acetosella
Prunus nipponica
Serratula coronata insularis
Euphrasia maximowiczii
Lonicera alpigena
Aquilegia buergeriana
Trollius hondoensis
Cynanchum ascyrifolium
Pyrola incarnata
Taraxacum hondoense
Rubus pungens
Viburnum furcatum
Philadelphus satsumi
Ranunculus japonicus
Iris sanguinea
Pedicularis resupinata
Viburnum opulus
Eupatorium chinense sachalinense
Geranium eriostemon
Acer shirasawanum
Synurus pungens
Libanotis coreana
Senecio cannabifolius
Veratrum album oxysepalum
Elaeagnus montana
Acer japonicum
Weigela decora
Clinopodium chinense grandiflorum
Fragaria nipponica
Polemonium caeruleum yezoense
Arabis lyrata kamtschatica
Dianthus superbus longicalycinus
Cirsium effusum
Enkianthus campanulatus
Acer ukurunduense
Anaphalis margaritacea
Sorbus commixta
Chamaenerion angustifolium
Lychnis gracillima
Ligularia dentata
Rodgersia podophylla
Cacalia hastata farfaraefolia
Scabiosa japonica
Rubus idaeus f marmoratus
Polygonatum lasianthum
Aconitum japonicum montanum
Achillea alpina
Sedum aizoon
Cypripedium guttatum
Prunus maximowiczii
Rhododendron wadanum
Potentilla freyniana
Cacalia adenostyloides
Campanula punctata
Ribes maximowiczianum
Hosta sieboldiana
Gymnadenia conopsea
Pyrola alpina
Adenophora triphylla
Patrinia triloba palmata
Picris hieracioides japonica
Veratrum maackii
Aconitum senanense
Menziesia pentandra
Pseudostellaria heterantha
Rhododendron degronianum
Hosta albomarginata
Persicaria sieboldi
Potentilla egedei
Lycopus ramosissimus
Senecio pierotii
Ixeris debilis
Eusteratis yatabeana
Eupatorium lindleyanum
Hydrocharis dubia
Lythrum anceps
Sagittaria trifolia
Mosta dianthera
Iris taevigata
Phragmites communis
Monochoria vaginalis
Justicia procumbens
Cardamine tyrata
Scirpus triqueter
Typha angustifolia
Taraxacum japonicum
Oenanthe javanica
Limophila sessiliflora
Leesia japonica
Lysimachia fortunei
Salvia japonica
Solanum melongena
Prenanthes tanakae
Monochoria korsakowii
Persicaria nipponensis
Nymphaea marliacea
Persicaria comspicua
Isachne globosa
Alisma canaliculatum
Ptantago asiatica
Murdannia keisak
Lactuca indica
Alium grayi
Cirsium sieboldii
Ludwigia epilobioides
Aeschynomene indica
Lindernia procumbens
Hypericum erectum
Rosa multtlflora
Leptospermum scoparium
Hebe subalpina
Raoulia grandiflora
Celmisia petiolata
Hebe pinguifolia
Hieracium praealtum
Galium propinquum
Dracophyllum pronum
Pratia angulata
Pratia macrodon
Cassinia vauvilliersii
Euphrasia revoluta
Hebe epacridea
Donatia novae-zelandiae
Celmisia discolor
Epilobium sp1 M PL 029
Wahlenbergia albomarginata
Drapetes dieffenbachii
Viola cunninghamii
Pimelea traversii
Helichrysum selago
Phyllachne colensoi
Brachycome sinlcairii
Raoulia subsericea
Cotula pyrethrifolia
Muehlenbeckia axillaris
Hypochaeris radicata
Aciphylla scott-thompsoni
Galium perpusillum
Craspedia uniflora
Celmisia spectabilis
Ourisia caespitosa
Celmisia laricifolia
Euphrasia zelandica
Hebe odora
Anisotome aromatica
Helichrysum bellidioides
Parahebe decora
Ranunculus enysii
Leucogenes grandiceps
Geum uniflorum
Celmisia sessiliflora
Gentiana montana
Celmisia gracilenta
Anisotome flexuosus
Celmisia lyalii
Senecio scorzoneroides
Celmisia coriacea
Hoheria glabrata
Senecio bidwilli
Cassinia vauvilliersi
Gentiana corymbifera
Senecio bellidioides
Celmisia armstrongii
Parahebe lyalii
Ranunculus lyalii
Ourisia macrocarpa
Hebe salicifolia
Echium vulgare
Dracuphyllum acerosum
Corokia cotoneaster
Discaria toumatou
Aciphylla subflavellata
Hebe brachysiphon
Olearia virgata
Cassinia fulvida
Muehlenbeckia complexa
Carmichaelia angusta
Pimelea sericeo-villosa
Rosa rubiginosa
Isotoma fluviatilis
Potentilla anserina
Raoulia lutescens
Raoulia mammilaris
Epilobium sp1 M PL 028
Verbascum thapsis
Brachyome sinclairii
Lupinus polyphyllus
Digitalis purpurea
Linum catharticum
Senecio jacobea
Epilobium montanum
Tripleurospermum inodorum
Vicia hirsuta
Melilotus albus
Stachys sylvatica
Chaerophyllum temulentum
Chrysanthemum maximum
Tanacetum vulgare
Daucus carota
Lapsana communis
Ranunculus repens
Aegopodium podagraria
Cerastium glomeratum
Hypericum perforatum
Sonchus palustris
Sonchus arvensis
Veronica agrestis
Eupatorium cannabinum
Allium scorodoprasum
Juncus effusus
Calystegia sepium
Allium lusitanicum
Euphrasia officinalis
Carduus defloratus
Scabiosa lucida
Ligusticum mutellina
Ranunculus montanus
Senecio abrotanifolius
Campanula scheuchzeri
Leontodon hispidus
Anthyllis vulneraria
Phyteuma orbiculare
Buphthalmum salicifolium
Helianthemum nummularium
Betonica alopecuros
Aster bellidiastrum
Primula farinosa
Heracleum austriacum
Gentianella aspera
Achillea clavennae
Chaerophyllum hirsutum
Hieracium glanduliferum
Biscutella laevigata
Erigeron glabratus
Hieracium sp  2
Potentilla aurea
Geranium sylvaticum
Hieracium sp  3
Hypericum maculatum
Rhinanthus glacialis
Gypsophila repens
Androsace chamaejasme
Galium album
Plantago media
Primula auricula
Crepis aurea
Acinos alpinus
Hieracium pilosum
Carlina acaulis
Myosotis alpestris
Leontopodium alpinum
Hieracium sp  4
Melandrium triflorum
Cerastium arcticum
Draba arctica
Cochlearia groenlandica
Potentilla hyparctica
Armeria scabra
Saxifraga nivalis
Draba lactea
Arenaria pseudofrigida
Taraxacum phymatocarpum
Saxifraga cernua
Pedicularis hirsuta
Ranunculus sulphureus
Arnica angustifolia
Dryas sp1 M PL 014
Papaver sp1 M PL 014
Epilobium sp1 M PL 014
Salix sp1 M PL 014
Potentilla sp1 M PL 014
Lychnis triflora
Draba bellii
Braya sp1 M PL 014
Stellaria sp1 M PL 014
Erysimum sp1 M PL 014
Saxifraga sp1 M PL 014
Pedicularis sp1 M PL 014
Taraxacum sp1 M PL 014
Saxifraga flagellaris
Arnica sp1 M PL 014
Erigeron sp1 M PL 014
Draba oblongata
Silene sp1 M PL 014
Draba cinerea
Salix glauca
Pedicularis lapponica
Stellaria longiceps
Saxifraga triscupidata
Tofieldia pusilla
Astragalus agrestis
Dalea purpurea
Symphyotrichum laeve
Symphoricarpos occidentalis
Dalea villosa
Amorpha nana
Vicia americana
Symphyotrichum ciliolatus
Rosa arkansana
Pediomelum argophyllum
Symphyotrichum ericoides
Symphyotrichum sericeum
Erigeron glabellus
Heterothe cavillosa
Liatris ligulistylis
Solidago ptarmicoides
Zizia aptera
Helianthus subrhomboideus
Helianthus maximilianii
Palicourea coriacea
Manihot tripartita
Galianthe lanceifolia
Erechtites hieraciifolius
Achyrocline satureioides
Spermacoce sp 2
Eriotheca gracilipes
Schefflera vinosa
Croton sp1
Ipomoea sp1
Oxalis sellowii
Erythroxylum suberosum
Sisyrinchium vaginatum
Hyptis ferruginosa
Salvia cerradicola
Croton megaponticus
Chromolaena squalida
Allagoptera campestris
Lessingianthus venosissimus
Chromolaena sp 1
Mikania cordifolia
Conyza bonariensis
Galactia martii
Lepidaploa salzmannii
Croton sp2
Ichthyothere sp1
Evolvulus sp 3
Hyptis villosa
Serjania sp
Euphorbia potentilloides
Gomphrena macrocephala
Protium ovatum
Lessingianthus bardanoides
Vernonia sp1
Chromolaena sp 2
Praxelis clematidea
Cuphea linarioides
Piptocarpha rotundifolia
Eremanthus mattogrossensis
Croton siderophyllus
Riencourtia oblongifolia
Diospyros hispida
Hyptis alutacea
Chromolaena sp 3
Calea sp 1
Mandevilla pohliana
Anemopaegma acutifolium
Elephantopus micropappus
Praxelis kleinioides
Hyptis caprariifolia
Duguetia furfuracea
Mimosa hebecarpa
Aspilia sp 2
Turnera sp
Siphanthera cordata
Viguiera grandiflora
Casearia decandra
Chrysolaena desertorum
Buchnera lavandulacea
Heteropterys campestris
Waltheria communis
Eupatorium megacephalum
Ipomoea sp
Rauvolfia weddelliana
Dalbergia cuiabensis
Chromolaena aff  maximilianii
Erythroxylum amazonicum
Myrcia bella
Chromolaena leucocephala
Dimerostemma sp
Dimerostemma asperatum
Stryphnodendron obovatum
Peltodon pusillus
Hyptis sp1
Calea cuneifolia
Vochysia thyrsoidea
Ichthyothere sp2
Campomanesia adamantium
Lessingianthus virgulatus
Deianira pallescens
Mimosa dolens
Campomanesia sessiliflora
Hyptis sp3
Cissus erosa
Mimosa claussenii
Croton agoensis
Pouteria torta
Polygala rhodoptera
Evolvulus sp 2
Davilla elliptica
Myrcia sp 3
Mimosa xanthocentra
Sipanea hispida
Annona tomentosa
Rhabdocaulon stenodontum
Hyptis sp 6
Mimosa gemmulata
Cissampelos ovalifolia
Tontelea micrantha
Myrcia torta
Psidium sp 2
Ouratea floribunda
Desmodium barbatum
Myonima violacea
Psidium cattleianum
Homalanthus populifolius
Aconitum napellus
Homogyne alpina
Homogyne alpina
Homogyne alpina
Adenostyles alliariae
Ranunculus alpestris
Knautia dipsacifolia
Helianthemum alpestre
Aethusa cynapium
Crepis capillaris
Clematis vitalba
Agrimonia eupatoria
Chamerion angustifolium
Leontodon autumnalis
Rubus fruticosus
Leontodon saxatilis
Valeriana saxatilis
Campanula cochleariifolia
Saxifraga caesia
Asteraceae sp  2
Gentianella ciliata
Erica carnea
Tolpis staticifolia
Globularia cordifolia
Hieracium bifidum
Gentiana verna
Hieracium glaucum
Polygala chamaebuxus
Tofieldia calyculata
Anthriscus nitidus
Valeriana montana
Vernonia sp1 M PL 041
Chamaecrista glandulosa
Guettarda scabra
Cordia martinicensis
Croton flavens
Wedelia calycina
Cordia sp1 M PL 041
Wedelia trilobata
Ipomoea tiliacea
Cornutia pyramidata
Mimosa casta
Unidentified sp21 M PL 041
Miconia striata
Coccoloba sp1 M PL 041
Odontonema nitidum
Calliandra tergemina
Lantana involucrata
Oxalis frutescens
Ludwigia octovalvis
Palicourea crocea
Gonzalagunia hirsuta
Byrsonima spicata
Daphnopsis americana
Centrosema virginianum
Desmodium adscendens
Oxalis barrelieri
Tetrazygia angustifolia
Stigmaphyllon diversifolium
Philoxerus vermicularis
Morinda royoc
Bursera simaruba
Argythamnia candicans
Conocarpus erectus
Vernonia cinerea
Ehretia tinifolia
Cissus sicycoides
Evolvulus nummularius
Spilanthes urens
Turnera ulmifolia
Ipomoea acuminata
Cassia sp1 M PL 035
Piscidia piscipula
Borreria laevis
Melochia nodiflora
Merremia umbellata
Mikania micrantha
Cordia gerascanthus
Indigofera tinctoria
Crotalaria verrucosa
Blechum pyramidatum
Stachytarpheta jamaicensis
Eupatorium odoratum
Thunbergia fragrans
Solanum havanense
Bunchosia media
Cordia globosa
Cordia sebestena
Cassia occidentalis
Alternanthera ficoidea
Sarcostemma clausum
Physalis angulata
Urechites lutea
Euphorbia heterophylla
Cordia brownei
Solanum erianthum
Ascleptas curassavica
Bourreria succulenta
Solanum torvum
Bauhinia divaricata
Jacquinia arborea
Capparis ferruginea
Broughtonia sanguinea
Avicennia germinans
Capraria biflora
Euphorbia hyssopifolia
Byrsonia coriacea
Guazuma ulmifolia
Sesuvium portulacastrum
Malpighia glabra
Mimosa pudica
Rhabdadenia biflora
Lippia nodiflora
Paullinia pinnata
Cabomba furcata
Melochia parvifolia
Echinodorus grandiflorus
Acalypha communis
Hyptis lappacea
Tabebuia aurea
Ipomoea carnea
Ludwigia lagunae
Eichhornia azurea
Melochia simplex
Myrtaceae
Funastrum clausum
Annona nutans
Cissus spinosa
Eichhornia crassipes
Richardia grandiflora
Spermacoce eryngioides
Byrsonima cydoniifolia
Sapium longifolium
Stigmaphyllon calcaratum
Hydrolea sp
Crotalaria micans
Erythroxylum sp
Heliotropium filiforme
Sphagneticola sp
Psychotria carthagenensis
Phyllanthus amarus
Inga vera
Sida sp2
Solanum glaucophyllum
Aniseia cernua
Coccoloba sp
Cuphea sp3
Polygonum ferrugineum
Cuphea sp1
Evolvulus sp
Polygala timoutoides
Arecaceae
Croton sp3
Corchorus hirtus
Aeschynomene histrix
Teramnus volubilis
Commelina sp
Ludwigia elegans
Justicia laevilinguis
Habranthus pantanalensis
Passiflora misera
Vigna lasiocarpa
Microstachys hispida
Polygala molluginifolia
Rauvolfia ligustrina
Centrosema vexillatum
Senna aculeata
Eryngium ebracteatum
Polygonum acuminatum
Baillonia amabilis
Helicteres guazumifolia
Indeterminada
Genipa americana
Senna pendula
Hibiscus sp
Ludwigia peploides
Rhabdadenia madida
Echinodorus lanceolatus
Angelonia hirta
Smilax fluminensis
Celtis sp
Solanaceae
Discolobium pulchellum
Combretum lanceolatum
Hyptis sp
Polygala sp
Heliconia marginata
Laetia americana
Wedelia sp
Erythroxylum anguifugum
Mimosa chaetosphaera
Thevetia bicornuta
Sida sp1
Corchorus orinocensis
Eriosema platycarpon
Schizosephala matogrossensis
Caperonia palustris
Niedenzuella sp
Centratherum punctatum
Stylosanthes acuminata
Hyptis brevipes
Psittacanthus Cordatus
Cipura sp
Spermacoce glabra
Mesechites trifidus
Gastonia crassa
Dillenia ferruginea
Psychotria pervillei
Craterispermum microdon
Roscheria melanochaetes
Erythroxylum sechellarum
Glionnetia sericea
Memecylon eleagni
Paragenipa wrightii
Nephrosperma vanhoutteanum
Cassia picta
Scalesia pedunculata
Cassia sp1 M PL 026
Jaegeria gracilis
Crotalaria incana
Malvastrum coromandelianum
Bacopa monniera
Gossypium sp1 M PL 026
Galactea striata
Darwiniothamnus tenuifolius
Polygonum opelousanum
Acacia macracantha
Diodia radula
Persea maericana
Euphorbia cyathophora
Encelia hispida
Opuntia helleri
Clerodendrum molle var
Coffea arabica
Opuntia echios
Abelmoschus manihot
Galvezia leucantha pubescen
Hibiscus teliaceus
Catharanthus roseus
Sida paniculata
Lycopersicon cheesmanii
Stachtarpheta cayanensis
Passiflora foetida
Ageratum conyzoides
Justicia galapagana
Capsicum frutescens
Scalesia beurii
Psidium guajava
Opuntia megasperma
Cordia sp1 M PL 026
Piscidia carthagenesis
Solanum americanum
Galvezia leucantha
Caesalpinia pulcherrima
Gossypium barbadense
Miconia robinsoniana
Sonchus oleraceus
Opuntia sp1 M PL 026
Sida acuta
Scalesia sp1 M PL 026
Cuphea racemosa
Mormordica charantia
Nolana galapagensis
Carica papaya
Setaria geniculta
Acacia insulae-iacobi
Mirabilis jalapa
Cacabus miersii
Scaveola plumieri
Chicocca alba
Canna sp1 M PL 026
Inga edulis
Vigna luteola
Psychotria rufipes
Clerodendrum molle glabr
Bougainvillea sp1 M PL 026
Phyla sp1 M PL 026
Ipomoea pes-caprae
Lantana peducularis
Geoffroea spinosa
Tetramerium nervosum
Opuntia sp2 M PL 026
Scalesia helleri
Physalis pubescens
Lycopersicon cheesmanii minor
Opuntia echios gigantea
Ipomoea sp1 M PL 026
Campnosperma seychellarum
Chrysobalanus icaco
Excoecaria benthiamiana
Euphorbia regis-jubae
Plocama pendula
Launaea arborescens
Fagonia albiflora
Euphorbia balsamifera
Lycium intricatum
Rubia fruticosa
Lotus spartioides
Lavendula minutolii
Dipsacus chinensis
Polygonum macrophyllum
Picris  hieracioides
Potentilla fallens
Allium wallichii
Aster oreophilus
Anaphalis nepalensis
Thalictrum delavayi
Primula poisonii
Cirsium eriophoroides
Aster yunnanensis
Impatiens chungtienensis
Potentilla griffithii
Silene gracilicaulis
Adenophora jasionifolia
Cimicifuga yunnanensis
Daucus catota
Ligularia lankongensis
Juncus allioides
Allium cyathophorum
Pleurospermum davidii
Polygonum runcinatum
Codonopsis convolvulacea
Saussurea wardii
Swertia forrestii
Arenaria yunnanensis
Ixeridium biparum
Nepeta stewartiana
Epilobium tibetanum
Stellaria yunnanensis
Gentiana crassicaulis
Pedicularis tricolor
Adenophora capillaris
Mentha haplocalyx
Dipsacus asperoides
Potentilla lancinata
Pedicularis rex
Cynoglossum amabile
Dubyaea bhotanica
Phlomis tatsienensis
Carduus crispus
Silene yunnanensis
Aster diplostephioides
Ligularia cymbulifera
Primula secundiflora
Spenceria ramalana
Astragalus pullus
Gentiana chungtienensis
Origanum vulgare
Galeopsis bifida
Anemone rivularis
Trollius vaginatus
Cyananthus delavayi
Pterocephalus hookeri
Pedicularis cephalantha
Salvia przewalskii
Microula sikkimensis
Polygonum sinomontanum
Geranium delavaryi
Aster souliei
Aster vestitus
Euphrasia regelii
Halenia elliptica
Allium atrosanguineum
Trifolium repens Linn
Thalictrum rostellatum
Adenophora khasiana
Tibetia himalaica
Achillea wilsoniana
Arctium lappa
Pedicularis densispica
Herpetospermum pedunculosum
Pedicularis dichotoma
Lilium duchartrei
Clematis akebioides
Gnaphalium affine
Ligularia dictyoneura
Pedicularis siphonantha
Clinopodium repens
Phlomis atropurpurea
Onosma confertum
Ajuga forrestii
Lotus cornculatus
Schizogyne sericea
Frankenia laevis
Euphorbia lamarckii
Periploca laevigata
Lavendula multifida
Argyranthemum frutescens
Helianthemum canariensis
Ceropegia fusca
Satureja kuegleri
Lotus sessilifolius
Nauplius aquaticus
Parolinia intermedia
Ceballosia fruticosa
Lavendula buchii
Asphaltklee bituminosa
Ceropegia dichotoma
Kickxia scoparia
Azorina vidalii
Chamomilla suaveolens
Crithmum maritimum
Freesia refracta
Reseda luteola
Solidago sempervivens
Silene vulgaris
Beta vulgaris
Azorella monanthos
Senecio looseri
Senecio tricephalus
Tarasa humilis
Discaria nana
Menonvillea hookeri
Sisyrinchium junceum
Adesmia haemisphaerica
Phacelia secunda
Astragalus nivicola
Jaborosa laciniata
Leuceria candidissima
Oxalis erythrorhiza
Montiopsis gilliesii
Perezia pilifera
Loasa incurva
Hypochoeris montana
Epilobium nivale
Astragalus cruckshanksii
Calandrinia caespitosa
Vitex cannabifolia
Cayratia japonica
Prunus tomentosa
Tilia japonica
Abelia grandiflora
Berberis thunbergii
Besella rubra
Lespedeza thunbergii
Veronicastrum sibiricum
Malus halliana
Photinia glabra
Lonicera morrowii
Rhododendron mucronata
Syringa vulgaris
Baccharis trimera
Nandina domestica
Pieris japonica
Campsis grandiflora
Viburnum dilatatum
Rhododendron oomurasalei
Cirsium nipponica
Lyonia ovalifolia
Rhus sylvestris
Tilia miqueliana
Edgeworthia chrysantha
Vaccinium oldhami
Citrus tachibana
Viburnum erosum
Itea parviflora
Ligustrum japonicum
Fraxinus griffithii
Pyracantha crenulata
Hibiscus syriacus
Desmodium padocarpum
Elaeagnus multiflora
Spiraea thunbergii
Pyracantha angustifolia
Cladrastis sikokiana
Polygonum aubertii
Spiranthes sinensis
Prunus sp1 M PL 054
Spiraea blumei
Oxalis corymbosa
Stewartia monadelpha
Rhododendron macrosepalum
Swida stlonifera
Liriope platyphylla
Deutzia gracilis
Aesculus camea
Idesia polycarpa
Iris pseudacorus
Astragalus sinicus
Viola mandshurica
Abelia sp1 M PL 054
Deutzia scabra
Rosa borboniana
Spiraea tossensis
Cinnamomum camphora
Euonymus fo rtunei
Forsythia suspensa
Philadelphus coronarius
Viburnum suspensum
Mahonia japonica
Serissa japonica
Enkianthus perulatus
Camellia sasanqua
Tradescantia ohiensis
Cercis siliquastrum
Hypericum patulum
Fatsia japonica
Spiraea cantoniensis
Ilex serrata
Phlox subulata
Ulmus davidiana
Calystegia japonica
Camellia japonica
Coreopsis basalis
Iris japonica
Clerodendron trichotomum
Buddleia davidii
Phytolacca americana
Prenanthes purpurea
Euphorbia cyparissias
Anthericum ramosum
Valeriana tripteris
Cardamine pratensis
Dactylorhiza maculata
Vincetoxicum hirundinaria
Leucanthemum adustum
Laserpitium siler
Lysimachia nemorum
Cuscuta epithymum
Hippocrepis comosa
Clinopodium vulgare
Carum carvi
Gaertnera sp1 M PL 080
Syzygium coriaceum
Gaertnera sp1 M PL 068
Labourdonnaisia callophylloides
Memecylon ovatifolium
Xylopia lamarckii
Casearia coriacea
Calophyllum eputamen
Diospyros revaughanii
Embelia angustifolia
Turraea rigida
Tabernaemontana persicarifolia
Smilax anceps
Gaertnera sp1 M PL 081
Croton grangeroides
Gaertnera sp1 M PL 079
Psathura terniflora
Euodia obtusifolia
Tristhema mauritiana
Trochetia blackburniana
Pandanus barklyi
Eugenia orbiculata
Pyrostria fasciculata
Bakerella hoyifolia
Gaertnera petrinensis
Gaertnera sp1 M PL 066
Sanguisorba officinalis
Salix sieboldiana
Cirsium suffultum
Ligularia japonica
Abelia serrata
Galium verum
Chionographis japonica
Weigela japonica
Viola orientalis
Arisaema japonicum
Veronica rotunda
Spiraea japonica
Lindera sericea
Angelica longeradiata
Dianthus superbus
Luzula capitata
Sophora flavescens
Isodon inflexus
Allium thunbergii
Hydrangea luteo-venosa
Epimedium diphyllum
Hemerocallis vespertina
Salix vulpina
Galium japonicum
Cimicifuga acerina
Polygonum cuspidatum
Echinops setifer
Geranium shikokianum
Vicia unijuga
Heteropappus hispidus
Swertia japonica
Inula japonica
Rhododendron reticulatum
Gentiana zollingeri
Synurus excelsus
Solidago virg-aurea
Hydrocotyle ramiflora
Rubus phoenicolasius
Benthamidia japonica
Polygala japonica
Patrinia scabiosaefolia
Rhododendron kiusuanum
Hydrangea serrata
Aster scaber
Iris rossii
Clethra barvinervis
Cephalantera falcata
Valeriana fauriei
Aletris luteoviridis
Saussurea gracilis
Saussurea yanagisawae
Viola hondoensis
Quercus dentata
Angelica cartilagino-marginata
Arabis glabra
Aconitum japonicum
Inula salicina
Asparagus schoberioides
Lilium leichtlinii
Moehringia lateriflora
Dioscorea asclepiadea
Schizophragma hydrangeoides
Grindelia chiloensis
Opuntia corrugata
Discaria trinervis
Baccharis pingraea
Senecio subulatus
Lathyrus sp1 M PL 023
Hysterionica jasionoides
Adesmia retrofracta
Arjona patagonica
Pyrrhocactus strausianum
Oxalis sp1 M PL 023
Junellia tonini
Rapistrum rugosum
Senecio filaginoides
Oenothera mendocinensis
Thelesperma megapotamicum
Mutisia decurrens
Mimulus sp1 M PL 023
Tussilago farfara
Veronica officinalis
Asteraceae sp  4
Soldanella alpina
Melampyrum sylvaticum
Asteraceae sp  5
Miconia chamissois
Ilex affinis
Emmeorhiza umbellata
Ludwigia nervosa
Eriocaulon cf  magnum
Sagittaria rhombifolia
Rhynchospora globosa
Syngonanthus xeranthemoides
Ascolepis brasiliensis
Xyris jupicai
Rhynchospora nervosa
Sipanea pratensis
Echinodorus longipetalus
Rhynchospora robusta
Clibadium armanii
Cecropia pachystachya
Chromolaena maximilianii
Diodella radula
Psychotria tenerior
Abolboda egleri
Elephantopus palustris
Hedyosmum brasiliense
Achyrocline alata
Syzygium venosum
Alstroemeria aurea
Tristerix corymbosus
Cynanchum diemii
Ribes magellanicum
Vicia nigricans
Schinus patagonicus
Aristotelia chilensis
Syzygium commersonii
Gaertnera sp1 M PL 069
Syzygium petrinese
Xyris sp1 M PL 069
Rosa eglanteria
Calceolaria crenatiflora
Geranium sibiricum
Potentilla fruticosa
Taraxacum mongolicum
Heracleum candicans
Nepeta laevigata
Calystegia hederacea
Anemone rupestris
Leontopodium andersonii
Scutellaria hypericifolia
Draba yunnanensis
Anemone demissa
Pedicularis longiflora
Elsholtzia densa
Silene chungtienensis
Morina nepalensis
Clinopodium megalanthum
Stachys kouyangensis
Viola delavayi
Incarvillea zhongdianensis
Salvia flava
Stellera chamaejasme
Androsace spinulifera
Trollius yunnanensis
Ranunculus zhungdianensis
Vicia nummularia
Iris ruthenica
Aconitum piepunense
Pedicularis monbeigiana
